word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	176	While
1	190	243	176	306	thousands
2	190	243	306	345	of
3	190	243	345	436	Syrian
4	190	243	436	553	refugees
5	190	243	553	631	flock
6	190	243	631	670	to
7	190	243	670	800	Istanbul,
8	190	243	800	904	Turkey,
9	190	243	904	969	many
10	190	243	969	1038	face
11	243	293	95	254	significant
12	243	293	254	397	challenges
13	243	293	397	436	in
14	243	293	436	592	integrating
15	243	293	592	657	into
16	243	293	657	735	their
17	243	293	735	787	new
18	243	293	787	865	home.
19	243	293	865	1008	Xenophobia
20	243	293	1008	1060	has
21	243	293	1060	1155	become
22	293	343	95	215	rampant,
23	293	343	215	267	and
24	293	343	267	384	refugees
25	293	343	384	436	are
26	293	343	436	514	often
27	293	343	514	566	met
28	293	343	566	631	with
29	293	343	631	761	hostility
30	293	343	761	826	from
31	293	343	826	878	the
32	293	343	878	969	native
33	293	343	969	1129	population.
34	343	393	95	267	Furthermore,
35	343	393	267	319	due
36	343	393	319	358	to
37	343	393	358	423	slow
38	343	393	423	618	implementation
39	343	393	618	657	of
40	343	393	657	774	official
41	343	393	774	917	employment
42	343	393	917	1047	programs,
43	343	393	1047	1116	many
44	393	443	95	215	refugees
45	393	443	215	267	are
46	393	443	267	358	forced
47	393	443	358	397	to
48	393	443	397	462	work
49	393	443	462	514	off
50	393	443	514	566	the
51	393	443	566	657	books,
52	393	443	657	735	which
53	393	443	735	800	only
54	393	443	800	878	feeds
55	393	443	878	943	into
56	393	443	943	1012	wage
57	443	493	95	267	competition.
58	443	493	267	384	Although
59	443	493	384	436	the
60	443	493	436	579	government
61	443	493	579	631	has
62	443	493	631	696	made
63	443	493	696	800	efforts
64	443	493	800	839	to
65	443	493	839	917	grant
66	443	493	917	982	work
67	443	493	982	1086	permits
68	443	493	1086	1142	and
69	493	543	95	176	equal
70	493	543	176	293	benefits
71	493	543	293	332	to
72	493	543	332	462	refugees,
73	493	543	462	592	political
74	493	543	592	644	and
75	493	543	644	761	cultural
76	493	543	761	917	differences
77	493	543	917	1008	hinder
78	493	543	1008	1064	the
79	543	596	95	293	regularization
80	543	596	293	410	process,
81	543	596	410	514	leaving
82	543	596	514	579	many
83	543	596	579	696	refugees
84	543	596	696	735	in
85	543	596	735	761	a
86	543	596	761	904	precarious
87	543	596	904	1038	position.
