word_index	y_top	y_bottom	x_left	x_right	word
0	189	267	95	215	Arkansas
1	189	267	215	293	Faces
2	189	267	293	371	Legal
3	189	267	371	501	Obstacles
4	189	267	501	540	in
5	189	267	540	670	Executing
6	189	267	670	748	Eight
7	189	267	748	852	Inmates
8	189	267	852	917	Over
9	189	267	917	956	11
10	189	267	956	1025	Days
11	267	343	95	215	Arkansas
12	267	343	215	254	is
13	267	343	254	345	facing
14	267	343	345	423	legal
15	267	343	423	553	obstacles
16	267	343	553	592	in
17	267	343	592	722	executing
18	267	343	722	800	eight
19	267	343	800	904	inmates
20	267	343	904	969	over
21	267	343	969	1008	11
22	267	343	1008	1073	days
23	267	343	1073	1125	due
24	267	343	1125	1168	to
25	343	393	95	163	drug
26	343	393	163	319	expiration.
27	343	393	319	371	The
28	343	393	371	449	state
29	343	393	449	501	has
30	343	393	501	566	been
31	343	393	566	657	trying
32	343	393	657	696	to
33	343	393	696	774	carry
34	343	393	774	826	out
35	343	393	826	878	the
36	343	393	878	1034	executions,
37	343	393	1034	1086	but
38	343	393	1086	1168	state
39	393	443	95	150	and
40	393	443	150	254	federal
41	393	443	254	345	judges
42	393	443	345	410	have
43	393	443	410	514	blocked
44	393	443	514	566	the
45	393	443	566	683	process,
46	393	443	683	774	citing
47	393	443	774	891	concerns
48	393	443	891	956	over
49	393	443	956	1025	drug
50	443	493	95	254	acquisition
51	443	493	254	306	and
52	443	493	306	358	the
53	443	493	358	423	risk
54	443	493	423	462	of
55	443	493	462	592	suffering
56	443	493	592	683	during
57	443	493	683	891	midazolam-based
58	443	493	891	1047	executions.
59	443	493	1047	1103	The
60	493	542	95	176	state
61	493	542	176	228	has
62	493	542	228	345	appealed
63	493	542	345	397	the
64	493	542	397	527	decision,
65	493	542	527	631	seeking
66	493	542	631	657	a
67	493	542	657	735	quick
68	493	542	735	895	resolution.
69	542	593	95	150	The
70	542	593	150	293	executions
71	542	593	293	358	were
72	542	593	358	488	scheduled
73	542	593	488	527	to
74	542	593	527	605	begin
75	542	593	605	644	on
76	542	593	644	722	April
77	542	593	722	774	13,
78	542	593	774	852	2021,
79	542	593	852	917	with
80	542	593	917	969	the
81	542	593	969	1047	first
82	542	593	1047	1142	inmate
83	593	646	95	150	set
84	593	646	150	189	to
85	593	646	189	228	be
86	593	646	228	345	executed
87	593	646	345	384	on
88	593	646	384	449	that
89	593	646	449	518	day.
