word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	Altruism
1	190	243	215	254	is
2	190	243	254	280	a
3	190	243	280	384	concept
4	190	243	384	449	that
5	190	243	449	488	is
6	190	243	488	566	often
7	190	243	566	657	linked
8	190	243	657	696	to
9	190	243	696	878	selflessness,
10	190	243	878	917	or
11	190	243	917	969	the
12	190	243	969	1021	act
13	190	243	1021	1060	of
14	190	243	1060	1168	putting
15	243	291	95	150	the
16	243	291	150	228	needs
17	243	291	228	267	of
18	243	291	267	358	others
19	243	291	358	449	before
20	243	291	449	527	one's
21	243	291	527	592	own.
22	243	291	592	657	This
23	243	291	657	774	selfless
24	243	291	774	891	behavior
25	243	291	891	943	can
26	243	291	943	982	be
27	243	291	982	1047	seen
28	243	291	1047	1086	in
29	243	291	1086	1116	a
30	291	368	95	202	variety
31	291	368	202	241	of
32	291	368	241	371	contexts,
33	291	368	371	436	from
34	291	368	436	514	small
35	291	368	514	579	acts
36	291	368	579	618	of
37	291	368	618	735	kindness
38	291	368	735	774	to
39	291	368	774	865	larger
40	291	368	865	930	acts
41	291	368	930	969	of
42	291	368	969	1090	charity.
43	368	443	95	150	The
44	368	443	150	293	philosophy
45	368	443	293	332	of
46	368	443	332	449	altruism
47	368	443	449	501	has
48	368	443	501	566	been
49	368	443	566	683	explored
50	368	443	683	722	by
51	368	443	722	787	many
52	368	443	787	904	thinkers
53	368	443	904	1047	throughout
54	368	443	1047	1168	history.
55	443	493	95	150	One
56	443	493	150	215	such
57	443	493	215	371	philosopher
58	443	493	371	423	was
59	443	493	423	527	Auguste
60	443	493	527	618	Comte,
61	443	493	618	670	who
62	443	493	670	709	is
63	443	493	709	787	often
64	443	493	787	904	regarded
65	443	493	904	943	as
66	443	493	943	995	the
67	443	493	995	1086	father
68	443	493	1086	1129	of
69	493	543	95	241	sociology.
70	493	543	241	319	Comte
71	493	543	319	436	believed
72	493	543	436	475	in
73	493	543	475	527	the
74	493	543	527	670	importance
75	493	543	670	709	of
76	493	543	709	878	reciprocity,
77	493	543	878	917	or
78	493	543	917	969	the
79	493	543	969	1034	idea
80	493	543	1034	1103	that
81	543	593	95	189	people
82	543	593	189	280	should
83	543	593	280	371	strive
84	543	593	371	410	to
85	543	593	410	475	help
86	543	593	475	527	one
87	543	593	527	631	another
88	543	593	631	670	in
89	543	593	670	748	order
90	543	593	748	787	to
91	543	593	787	878	create
92	543	593	878	904	a
93	543	593	904	969	more
94	543	593	969	1116	harmonious
95	593	646	95	215	society.
96	593	646	215	280	This
97	593	646	280	384	concept
98	593	646	384	423	is
99	593	646	423	527	central
100	593	646	527	566	to
101	593	646	566	618	the
102	593	646	618	683	idea
103	593	646	683	722	of
104	593	646	722	856	altruism.
