word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	215	city
2	190	243	215	254	of
3	190	243	254	384	Neo-Tokyo
4	190	243	384	423	is
5	190	243	423	449	a
6	190	243	449	592	futuristic
7	190	243	592	696	marvel,
8	190	243	696	761	with
9	190	243	761	878	towering
10	190	243	878	1034	skyscrapers
11	190	243	1034	1099	that
12	190	243	1099	1168	seem
13	243	293	95	137	to
14	243	293	137	202	defy
15	243	293	202	319	gravity.
16	243	293	319	371	The
17	243	293	371	501	buildings
18	243	293	501	553	are
19	243	293	553	618	made
20	243	293	618	657	of
21	243	293	657	748	sleek,
22	243	293	748	891	reflective
23	243	293	891	982	glass,
24	243	293	982	1034	and
25	243	293	1034	1090	are
26	293	343	95	254	illuminated
27	293	343	254	293	by
28	293	343	293	319	a
29	293	343	319	436	dazzling
30	293	343	436	514	array
31	293	343	514	553	of
32	293	343	553	605	LED
33	293	343	605	696	lights
34	293	343	696	761	that
35	293	343	761	852	change
36	293	343	852	943	colors
37	293	343	943	995	and
38	293	343	995	1129	patterns.
39	343	393	95	150	The
40	343	393	150	254	streets
41	343	393	254	306	are
42	343	393	306	384	lined
43	343	393	384	449	with
44	343	393	449	514	neon
45	343	393	514	605	signs,
46	343	393	605	761	holographic
47	343	393	761	917	billboards,
48	343	393	917	969	and
49	343	393	969	1060	flying
50	343	393	1060	1129	cars
51	393	443	95	163	that
52	393	443	163	228	zoom
53	393	443	228	306	past.
54	393	443	306	358	The
55	393	443	358	423	city
56	393	443	423	462	is
57	393	443	462	566	powered
58	393	443	566	605	by
59	393	443	605	735	renewable
60	393	443	735	826	energy
61	393	443	826	943	sources,
62	393	443	943	1008	such
63	393	443	1008	1047	as
64	393	443	1047	1129	solar
65	443	493	95	202	panels,
66	443	493	202	267	wind
67	443	493	267	397	turbines,
68	443	493	397	449	and
69	443	493	449	592	geothermal
70	443	493	592	683	vents.
71	443	493	683	735	The
72	443	493	735	800	city
73	443	493	800	839	is
74	443	493	839	943	divided
75	443	493	943	1008	into
76	443	493	1008	1142	different
77	493	543	95	241	districts,
78	493	543	241	306	each
79	493	543	306	371	with
80	493	543	371	423	its
81	493	543	423	475	own
82	493	543	475	553	theme
83	493	543	553	605	and
84	493	543	605	735	function.
85	493	543	735	787	For
86	493	543	787	904	example,
87	493	543	904	956	the
88	493	543	956	1142	entertainment
89	543	593	95	215	district
90	543	593	215	254	is
91	543	593	254	319	full
92	543	593	319	358	of
93	543	593	358	436	theme
94	543	593	436	527	parks,
95	543	593	527	644	arcades,
96	543	593	644	696	and
97	543	593	696	826	theaters,
98	543	593	826	904	while
99	543	593	904	956	the
100	543	593	956	1077	research
101	593	645	95	215	district
102	593	645	215	254	is
103	593	645	254	319	home
104	593	645	319	358	to
105	593	645	358	540	laboratories,
106	593	645	540	657	museums,
107	593	645	657	709	and
108	593	645	709	895	universities.
