word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	As
1	190	243	137	254	parents,
2	190	243	254	293	we
3	190	243	293	358	want
4	190	243	358	397	to
5	190	243	397	501	cherish
6	190	243	501	579	every
7	190	243	579	670	moment
8	190	243	670	735	with
9	190	243	735	787	our
10	190	243	787	917	children,
11	190	243	917	969	but
12	190	243	969	1008	we
13	190	243	1008	1073	also
14	190	243	1073	1142	have
15	243	293	95	137	to
16	243	293	137	202	cope
17	243	293	202	267	with
18	243	293	267	319	the
19	243	293	319	449	knowledge
20	243	293	449	514	that
21	243	293	514	579	time
22	243	293	579	657	flies
23	243	293	657	709	and
24	243	293	709	748	we
25	243	293	748	813	will
26	243	293	813	865	not
27	243	293	865	917	see
28	243	293	917	982	them
29	243	293	982	1047	grow
30	243	293	1047	1099	up.
31	243	293	1099	1168	This
32	293	343	95	241	expression
33	293	343	241	358	captures
34	293	343	358	410	the
35	293	343	410	566	bittersweet
36	293	343	566	670	feeling
37	293	343	670	709	of
38	293	343	709	800	having
39	293	343	800	826	a
40	293	343	826	878	lot
41	293	343	878	917	of
42	293	343	917	982	time
43	293	343	982	1047	with
44	293	343	1047	1103	our
45	343	396	95	176	kids,
46	343	396	176	228	but
47	343	396	228	293	also
48	343	396	293	397	feeling
49	343	396	397	449	the
50	343	396	449	566	pressure
51	343	396	566	605	of
52	343	396	605	657	the
53	343	396	657	761	ticking
54	343	396	761	856	clock.
