word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	280	Manhattan
2	190	243	280	384	Project
3	190	243	384	436	was
4	190	243	436	462	a
5	190	243	462	579	research
6	190	243	579	631	and
7	190	243	631	787	development
8	190	243	787	891	project
9	190	243	891	982	during
10	190	243	982	1060	World
11	190	243	1060	1112	War
12	190	243	1112	1155	II
13	243	293	95	163	that
14	243	293	163	215	led
15	243	293	215	254	to
16	243	293	254	306	the
17	243	293	306	423	creation
18	243	293	423	462	of
19	243	293	462	514	the
20	243	293	514	592	first
21	243	293	592	696	nuclear
22	243	293	696	813	weapons.
23	243	293	813	852	It
24	243	293	852	904	was
25	243	293	904	956	led
26	243	293	956	995	by
27	243	293	995	1047	the
28	243	293	1047	1142	United
29	293	342	95	189	States
30	293	342	189	254	with
31	293	342	254	358	support
32	293	342	358	423	from
33	293	342	423	475	the
34	293	342	475	514	UK
35	293	342	514	566	and
36	293	342	566	670	Canada,
37	293	342	670	722	and
38	293	342	722	774	was
39	293	342	774	891	directed
40	293	342	891	930	by
41	293	342	930	1008	Major
42	293	342	1008	1116	General
43	342	392	95	189	Leslie
44	342	392	189	293	Groves.
45	342	392	293	345	The
46	342	392	345	449	project
47	342	392	449	527	began
48	342	392	527	566	in
49	342	392	566	631	1939
50	342	392	631	683	and
51	342	392	683	748	grew
52	342	392	748	787	to
53	342	392	787	878	employ
54	342	392	878	969	nearly
55	342	392	969	1073	130,000
56	342	392	1073	1168	people
57	392	443	95	137	at
58	392	443	137	189	its
59	392	443	189	267	peak,
60	392	443	267	371	costing
61	392	443	371	462	nearly
62	392	443	462	501	$2
63	392	443	501	618	billion.
64	392	443	618	670	The
65	392	443	670	774	project
66	392	443	774	904	developed
67	392	443	904	956	two
68	392	443	956	1034	types
69	392	443	1034	1073	of
70	392	443	1073	1168	atomic
71	443	493	95	189	bombs,
72	443	493	189	280	Little
73	443	493	280	332	Boy
74	443	493	332	384	and
75	443	493	384	436	Fat
76	443	493	436	501	Man,
77	443	493	501	579	using
78	443	493	579	735	uranium-235
79	443	493	735	787	and
80	443	493	787	930	plutonium,
81	443	493	930	1112	respectively.
82	443	493	1112	1168	The
83	493	543	95	202	project
84	493	543	202	267	also
85	493	543	267	345	aimed
86	493	543	345	384	to
87	493	543	384	475	gather
88	493	543	475	644	intelligence
89	493	543	644	683	on
90	493	543	683	735	the
91	493	543	735	826	German
92	493	543	826	930	nuclear
93	493	543	930	1021	weapon
94	493	543	1021	1129	project
95	543	593	95	202	through
96	543	593	202	332	Operation
97	543	593	332	423	Alsos.
98	543	593	423	527	Despite
99	543	593	527	605	tight
100	543	593	605	735	security,
101	543	593	735	826	Soviet
102	543	593	826	917	atomic
103	543	593	917	995	spies
104	543	593	995	1168	successfully
105	593	646	95	241	penetrated
106	593	646	241	293	the
107	593	646	293	414	program.
