word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	280	Manhattan
2	190	243	280	384	Project
3	190	243	384	436	was
4	190	243	436	462	a
5	190	243	462	553	US-led
6	190	243	553	644	effort
7	190	243	644	683	to
8	190	243	683	787	develop
9	190	243	787	891	nuclear
10	190	243	891	995	weapons
11	190	243	995	1086	during
12	190	243	1086	1168	World
13	243	293	95	150	War
14	243	293	150	202	II,
15	243	293	202	332	involving
16	243	293	332	384	the
17	243	293	384	553	construction
18	243	293	553	592	of
19	243	293	592	735	factories,
20	243	293	735	787	the
21	243	293	787	930	production
22	243	293	930	969	of
23	243	293	969	1077	fissile
24	293	343	95	228	material,
25	293	343	228	280	and
26	293	343	280	332	the
27	293	343	332	423	design
28	293	343	423	462	of
29	293	343	462	553	bombs.
30	293	343	553	605	The
31	293	343	605	709	project
32	293	343	709	774	used
33	293	343	774	852	three
34	293	343	852	956	methods
35	293	343	956	995	to
36	293	343	995	1090	enrich
37	343	393	95	215	uranium,
38	343	393	215	241	a
39	343	393	241	345	process
40	343	393	345	410	that
41	343	393	410	540	separated
42	343	393	540	592	the
43	343	393	592	709	isotopes
44	343	393	709	865	uranium-235
45	343	393	865	917	and
46	343	393	917	1086	uranium-238.
47	343	393	1086	1142	The
48	393	443	95	202	project
49	393	443	202	267	also
50	393	443	267	384	produced
51	393	443	384	527	plutonium,
52	393	443	527	605	which
53	393	443	605	657	was
54	393	443	657	722	used
55	393	443	722	761	to
56	393	443	761	826	make
57	393	443	826	878	the
58	393	443	878	930	Fat
59	393	443	930	986	Man
60	443	493	95	293	implosion-type
61	443	493	293	371	bomb.
62	443	493	371	423	The
63	443	493	423	527	project
64	443	493	527	592	also
65	443	493	592	709	gathered
66	443	493	709	878	intelligence
67	443	493	878	917	on
68	443	493	917	969	the
69	443	493	969	1060	German
70	443	493	1060	1168	nuclear
71	493	546	95	215	project,
72	493	546	215	267	and
73	493	546	267	345	faced
74	493	546	345	436	Soviet
75	493	546	436	583	espionage.
