word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	267	small
3	190	243	267	332	town
4	190	243	332	371	of
5	190	243	371	566	Culinaryville,
6	190	243	566	644	there
7	190	243	644	696	was
8	190	243	696	722	a
9	190	243	722	813	bakery
10	190	243	813	891	known
11	190	243	891	943	for
12	190	243	943	995	its
13	190	243	995	1142	delectable
14	243	293	95	228	pastries.
15	243	293	228	293	Each
16	243	293	293	410	morning,
17	243	293	410	462	the
18	243	293	462	540	aroma
19	243	293	540	579	of
20	243	293	579	683	freshly
21	243	293	683	761	baked
22	243	293	761	852	treats
23	243	293	852	930	would
24	243	293	930	995	waft
25	243	293	995	1099	through
26	243	293	1099	1155	the
27	293	343	95	215	streets,
28	293	343	215	306	making
29	293	343	306	449	everyone's
30	293	343	449	527	mouth
31	293	343	527	618	water:
32	293	343	618	709	"""Flaky"
33	293	343	709	878	"croissants,"""
34	293	343	878	969	"""Sweet"
35	293	343	969	1090	cinnamon
36	343	393	95	202	"rolls,"""
37	343	393	202	254	and
38	343	393	254	345	"""Warm,"
39	343	393	345	423	gooey
40	343	393	423	553	chocolate
41	343	393	553	618	chip
42	343	393	618	748	"cookies."""
43	343	393	748	826	These
44	343	393	826	878	few
45	343	393	878	956	short
46	343	393	956	1038	words
47	393	443	95	241	tantalized
48	393	443	241	293	the
49	393	443	293	371	taste
50	393	443	371	436	buds
51	393	443	436	488	and
52	393	443	488	579	filled
53	393	443	579	631	the
54	393	443	631	787	townspeople
55	393	443	787	852	with
56	393	443	852	1021	anticipation
57	393	443	1021	1073	for
58	393	443	1073	1155	their
59	443	496	95	176	daily
60	443	496	176	254	visit
61	443	496	254	293	to
62	443	496	293	345	the
63	443	496	345	453	bakery.
