word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	280	Byzantine
2	190	243	280	384	Empire,
3	190	243	384	449	also
4	190	243	449	527	known
5	190	243	527	566	as
6	190	243	566	618	the
7	190	243	618	722	Eastern
8	190	243	722	800	Roman
9	190	243	800	891	Empire
10	190	243	891	930	or
11	190	243	930	1073	Byzantium,
12	190	243	1073	1129	was
13	243	293	95	150	the
14	243	293	150	319	continuation
15	243	293	319	358	of
16	243	293	358	410	the
17	243	293	410	488	Roman
18	243	293	488	579	Empire
19	243	293	579	618	in
20	243	293	618	670	its
21	243	293	670	774	eastern
22	243	293	774	904	provinces
23	243	293	904	995	during
24	243	293	995	1064	Late
25	293	343	95	228	Antiquity
26	293	343	228	280	and
27	293	343	280	332	the
28	293	343	332	423	Middle
29	293	343	423	501	Ages.
30	293	343	501	553	Its
31	293	343	553	657	capital
32	293	343	657	709	was
33	293	343	709	917	Constantinople.
34	293	343	917	956	It
35	293	343	956	1073	survived
36	293	343	1073	1129	the
37	343	392	95	163	fall
38	343	392	163	202	of
39	343	392	202	254	the
40	343	392	254	358	Western
41	343	392	358	436	Roman
42	343	392	436	527	Empire
43	343	392	527	566	in
44	343	392	566	618	the
45	343	392	618	670	5th
46	343	392	670	774	century
47	343	392	774	813	AD
48	343	392	813	865	and
49	343	392	865	969	existed
50	343	392	969	1021	for
51	343	392	1021	1129	another
52	392	443	95	215	thousand
53	392	443	215	293	years
54	392	443	293	371	until
55	392	443	371	423	the
56	392	443	423	488	fall
57	392	443	488	527	of
58	392	443	527	722	Constantinople
59	392	443	722	761	to
60	392	443	761	813	the
61	392	443	813	917	Ottoman
62	392	443	917	1008	Empire
63	392	443	1008	1047	in
64	392	443	1047	1129	1453.
65	443	493	95	150	The
66	443	493	150	241	empire
67	443	493	241	293	was
68	443	493	293	345	the
69	443	493	345	410	most
70	443	493	410	527	powerful
71	443	493	527	657	economic,
72	443	493	657	787	cultural,
73	443	493	787	839	and
74	443	493	839	956	military
75	443	493	956	1034	force
76	443	493	1034	1073	in
77	443	493	1073	1168	Europe
78	493	543	95	150	for
79	493	543	150	215	most
80	493	543	215	254	of
81	493	543	254	306	its
82	493	543	306	453	existence.
