word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	124	A
1	190	243	124	202	young
2	190	243	202	254	boy
3	190	243	254	332	named
4	190	243	332	397	Alex
5	190	243	397	449	had
6	190	243	449	540	always
7	190	243	540	605	been
8	190	243	605	748	fascinated
9	190	243	748	787	by
10	190	243	787	839	the
11	190	243	839	904	idea
12	190	243	904	943	of
13	190	243	943	1112	superheroes.
14	190	243	1112	1155	He
15	243	293	95	176	loved
16	243	293	176	280	reading
17	243	293	280	358	comic
18	243	293	358	436	books
19	243	293	436	488	and
20	243	293	488	605	watching
21	243	293	605	735	superhero
22	243	293	735	839	movies,
23	243	293	839	891	and
24	243	293	891	995	dreamed
25	243	293	995	1034	of
26	243	293	1034	1129	having
27	293	343	95	150	his
28	293	343	150	202	own
29	293	343	202	293	secret
30	293	343	293	410	identity
31	293	343	410	462	and
32	293	343	462	566	special
33	293	343	566	670	powers.
34	293	343	670	722	One
35	293	343	722	787	day,
36	293	343	787	865	while
37	293	343	865	969	playing
38	293	343	969	1060	soccer
39	293	343	1060	1103	at
40	343	393	95	202	recess,
41	343	393	202	241	he
42	343	393	241	345	noticed
43	343	393	345	410	that
44	343	393	410	462	his
45	343	393	462	592	classmate
46	343	393	592	644	Ben
47	343	393	644	696	was
48	343	393	696	774	being
49	343	393	774	878	bullied
50	343	393	878	917	by
51	343	393	917	982	some
52	343	393	982	1060	older
53	343	393	1060	1142	kids.
54	393	443	95	163	They
55	393	443	163	228	were
56	393	443	228	332	pushing
57	393	443	332	384	him
58	393	443	384	475	around
59	393	443	475	527	and
60	393	443	527	631	calling
61	393	443	631	683	him
62	393	443	683	774	names,
63	393	443	774	826	and
64	393	443	826	878	Ben
65	393	443	878	969	looked
66	393	443	969	1060	scared
67	393	443	1060	1116	and
68	443	493	95	176	hurt.
69	443	493	176	241	Alex
70	443	493	241	306	felt
71	443	493	306	332	a
72	443	493	332	410	surge
73	443	493	410	449	of
74	443	493	449	553	courage
75	443	493	553	605	and
76	443	493	605	709	decided
77	443	493	709	748	to
78	443	493	748	891	intervene.
79	443	493	891	930	He
80	443	493	930	1034	quickly
81	443	493	1034	1138	grabbed
82	443	493	1138	1168	a
83	493	543	95	189	soccer
84	493	543	189	254	ball
85	493	543	254	306	and
86	493	543	306	397	kicked
87	493	543	397	436	it
88	493	543	436	475	at
89	493	543	475	527	the
90	493	543	527	644	bullies,
91	493	543	644	761	knocking
92	493	543	761	826	them
93	493	543	826	904	down.
94	493	543	904	969	Then
95	493	543	969	1008	he
96	493	543	1008	1060	ran
97	493	543	1060	1099	to
98	493	543	1099	1155	Ben
99	543	593	95	150	and
100	543	593	150	241	helped
101	543	593	241	293	him
102	543	593	293	345	up.
103	543	593	345	384	He
104	543	593	384	462	asked
105	543	593	462	514	him
106	543	593	514	553	if
107	543	593	553	592	he
108	543	593	592	644	was
109	543	593	644	722	okay,
110	543	593	722	774	and
111	543	593	774	878	offered
112	543	593	878	930	him
113	543	593	930	956	a
114	543	593	956	1060	tissue.
115	543	593	1060	1116	Ben
116	593	646	95	202	thanked
117	593	646	202	254	him
118	593	646	254	306	and
119	593	646	306	371	said
120	593	646	371	436	that
121	593	646	436	475	he
122	593	646	475	527	was
123	593	646	527	605	fine,
124	593	646	605	657	but
125	593	646	657	722	that
126	593	646	722	761	he
127	593	646	761	917	appreciated
128	593	646	917	969	his
129	593	646	969	1051	help.
