word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	202	New
2	190	243	202	267	York
3	190	243	267	332	City
4	190	243	332	423	Ballet
5	190	243	423	501	Board
6	190	243	501	540	of
7	190	243	540	670	Directors
8	190	243	670	722	has
9	190	243	722	800	taken
10	190	243	800	826	a
11	190	243	826	930	crucial
12	190	243	930	995	step
13	190	243	995	1099	forward
14	190	243	1099	1142	in
15	243	293	95	215	ensuring
16	243	293	215	267	the
17	243	293	267	462	sustainability
18	243	293	462	501	of
19	243	293	501	553	the
20	243	293	553	657	company
21	243	293	657	748	during
22	243	293	748	774	a
23	243	293	774	930	challenging
24	243	293	930	1034	period.
25	243	293	1034	1077	In
26	293	343	95	215	response
27	293	343	215	254	to
28	293	343	254	358	ongoing
29	293	343	358	514	allegations
30	293	343	514	553	of
31	293	343	553	644	sexual
32	293	343	644	800	harassment,
33	293	343	800	852	the
34	293	343	852	930	Board
35	293	343	930	982	has
36	293	343	982	1112	appointed
37	293	343	1112	1155	an
38	343	393	95	202	interim
39	343	393	202	267	team
40	343	393	267	319	led
41	343	393	319	358	by
42	343	393	358	475	esteemed
43	343	393	475	592	artistic
44	343	393	592	722	director,
45	343	393	722	800	Sarah
46	343	393	800	917	Johnson,
47	343	393	917	956	to
48	343	393	956	1060	oversee
49	343	393	1060	1116	the
50	393	443	95	215	artistic
51	393	443	215	319	aspects
52	393	443	319	358	of
53	393	443	358	410	the
54	393	443	410	592	organization.
55	393	443	592	670	Sarah
56	393	443	670	800	Johnson's
57	393	443	800	943	experience
58	393	443	943	982	in
59	393	443	982	1034	the
60	393	443	1034	1142	theater
61	443	493	95	228	industry,
62	443	493	228	345	combined
63	443	493	345	410	with
64	443	493	410	462	her
65	443	493	462	605	dedication
66	443	493	605	644	to
67	443	493	644	774	promoting
68	443	493	774	930	inclusivity
69	443	493	930	982	and
70	443	493	982	1103	respect,
71	493	543	95	176	makes
72	493	543	176	228	her
73	493	543	228	267	an
74	493	543	267	345	ideal
75	493	543	345	475	candidate
76	493	543	475	514	to
77	493	543	514	592	guide
78	493	543	592	644	the
79	493	543	644	696	New
80	493	543	696	761	York
81	493	543	761	826	City
82	493	543	826	917	Ballet
83	493	543	917	1021	through
84	493	543	1021	1090	this
85	543	593	95	228	difficult
86	543	593	228	306	time.
87	543	593	306	371	With
88	543	593	371	423	her
89	543	593	423	566	leadership
90	543	593	566	618	and
91	543	593	618	670	the
92	543	593	670	813	collective
93	543	593	813	904	effort
94	543	593	904	943	of
95	543	593	943	995	the
96	543	593	995	1090	entire
97	593	643	95	189	ballet
98	593	643	189	332	community,
99	593	643	332	384	the
100	593	643	384	488	company
101	593	643	488	553	will
102	593	643	553	670	continue
103	593	643	670	709	to
104	593	643	709	800	thrive
105	593	643	800	878	while
106	593	643	878	1021	addressing
107	593	643	1021	1077	the
108	643	696	95	254	allegations
109	643	696	254	306	and
110	643	696	306	436	promoting
111	643	696	436	462	a
112	643	696	462	566	culture
113	643	696	566	605	of
114	643	696	605	709	respect
115	643	696	709	761	and
116	643	696	761	895	equality.
