word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	Memories
1	190	243	215	254	of
2	190	243	254	345	youth,
3	190	243	345	514	bitter-sweet
4	190	243	514	566	and
5	190	243	566	635	raw,
6	243	293	95	163	Echo
7	243	293	163	267	through
8	243	293	267	319	the
9	243	293	319	397	ages,
10	243	293	397	423	a
11	243	293	423	488	time
12	243	293	488	553	long
13	243	293	553	635	gone.
14	293	343	95	124	A
15	293	343	124	189	time
16	293	343	189	228	of
17	293	343	228	280	joy
18	293	343	280	332	and
19	293	343	332	436	sorrow,
20	293	343	436	501	love
21	293	343	501	553	and
22	293	343	553	635	hate,
23	343	393	95	124	A
24	343	393	124	189	time
25	343	393	189	254	I'll
26	343	393	254	332	never
27	343	393	332	423	return
28	343	393	423	475	to,
29	343	393	475	527	but
30	343	393	527	592	will
31	343	393	592	670	never
32	343	393	670	778	forget.
33	393	443	95	150	The
34	393	443	150	254	sunsets
35	393	443	254	306	and
36	393	443	306	358	the
37	393	443	358	436	rain,
38	393	443	436	488	the
39	393	443	488	605	laughter
40	393	443	605	657	and
41	393	443	657	709	the
42	393	443	709	804	tears,
43	443	492	95	150	The
44	443	492	150	293	excitement
45	443	492	293	345	and
46	443	492	345	397	the
47	443	492	397	475	fear,
48	443	492	475	527	the
49	443	492	527	644	memories
50	443	492	644	670	I
51	443	492	670	735	hold
52	443	492	735	817	dear.
53	492	543	95	124	I
54	492	543	124	189	long
55	492	543	189	241	for
56	492	543	241	293	the
57	492	543	293	449	simplicity,
58	492	543	449	501	the
59	492	543	501	631	innocence
60	492	543	631	683	and
61	492	543	683	735	the
62	492	543	735	856	freedom,
63	543	594	95	150	But
64	543	594	150	202	the
65	543	594	202	267	pain
66	543	594	267	319	and
67	543	594	319	371	the
68	543	594	371	514	heartache,
69	543	594	514	566	the
70	543	594	566	683	memories
71	543	594	683	722	of
72	543	594	722	774	the
73	543	594	774	852	past,
74	543	594	852	930	never
75	543	594	930	995	lose
76	543	594	995	1073	their
77	543	594	1073	1142	hold
78	594	643	95	137	on
79	594	643	137	193	me.
