word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	319	aftermath
3	190	243	319	358	of
4	190	243	358	384	a
5	190	243	384	488	nuclear
6	190	243	488	553	war,
7	190	243	553	605	the
8	190	243	605	683	world
9	190	243	683	761	would
10	190	243	761	852	change
11	190	243	852	1034	dramatically.
12	190	243	1034	1086	The
13	190	243	1086	1155	last
14	243	293	95	228	remaining
15	243	293	228	319	cities
16	243	293	319	397	might
17	243	293	397	462	look
18	243	293	462	514	and
19	243	293	514	631	function
20	243	293	631	709	quite
21	243	293	709	865	differently
22	243	293	865	930	from
23	243	293	930	995	what
24	243	293	995	1034	we
25	243	293	1034	1103	know
26	293	367	95	189	today.
27	293	367	189	280	Here's
28	293	367	280	306	a
29	293	367	306	410	general
30	293	367	410	583	description:
31	367	443	95	137	1.
32	367	443	137	345	**Population**:
33	367	443	345	397	The
34	367	443	397	488	cities
35	367	443	488	553	that
36	367	443	553	657	survive
37	367	443	657	683	a
38	367	443	683	787	nuclear
39	367	443	787	839	war
40	367	443	839	917	would
41	367	443	917	1008	likely
42	367	443	1008	1073	have
43	367	443	1073	1103	a
44	443	493	95	280	significantly
45	443	493	280	384	reduced
46	443	493	384	540	population.
47	443	493	540	605	Many
48	443	493	605	696	people
49	443	493	696	774	would
50	443	493	774	839	have
51	443	493	839	956	perished
52	443	493	956	995	in
53	443	493	995	1047	the
54	443	493	1047	1155	initial
55	493	543	95	202	blasts,
56	493	543	202	332	radiation
57	493	543	332	462	sickness,
58	493	543	462	501	or
59	493	543	501	566	from
60	493	543	566	618	the
61	493	543	618	722	ensuing
62	493	543	722	800	chaos
63	493	543	800	852	and
64	493	543	852	917	lack
65	493	543	917	956	of
66	493	543	956	1099	resources.
67	493	543	1099	1155	The
68	543	593	95	241	population
69	543	593	241	319	would
70	543	593	319	358	be
71	543	593	358	423	made
72	543	593	423	462	up
73	543	593	462	501	of
74	543	593	501	579	those
75	543	593	579	631	who
76	543	593	631	735	managed
77	543	593	735	774	to
78	543	593	774	878	survive
79	543	593	878	930	and
80	543	593	930	1008	those
81	543	593	1008	1064	who
82	593	643	95	215	migrated
83	593	643	215	254	to
84	593	643	254	332	these
85	593	643	332	436	centers
86	593	643	436	475	of
87	593	643	475	583	safety.
88	643	693	95	137	2.
89	643	693	137	397	**Infrastructure**:
90	643	693	397	449	The
91	643	693	449	540	cities
92	643	693	540	618	would
93	643	693	618	683	have
94	643	693	683	787	limited
95	643	693	787	999	infrastructure.
