word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	280	Classical
2	190	243	280	332	era
3	190	243	332	384	and
4	190	243	384	436	the
5	190	243	436	514	Early
6	190	243	514	631	Romantic
7	190	243	631	683	era
8	190	243	683	735	are
9	190	243	735	787	two
10	190	243	787	904	distinct
11	190	243	904	1008	periods
12	190	243	1008	1047	in
13	190	243	1047	1103	the
14	243	293	95	202	history
15	243	293	202	241	of
16	243	293	241	371	Classical
17	243	293	371	462	music,
18	243	293	462	527	each
19	243	293	527	592	with
20	243	293	592	644	its
21	243	293	644	696	own
22	243	293	696	787	unique
23	243	293	787	1008	characteristics.
24	243	293	1008	1073	Here
25	243	293	1073	1129	are
26	293	366	95	150	the
27	293	366	150	215	main
28	293	366	215	371	differences
29	293	366	371	475	between
30	293	366	475	527	the
31	293	366	527	596	two:
32	366	442	95	137	1.
33	366	442	137	202	Time
34	366	442	202	306	Period:
35	366	442	306	358	The
36	366	442	358	488	Classical
37	366	442	488	540	era
38	366	442	540	644	spanned
39	366	442	644	709	from
40	366	442	709	891	approximately
41	366	442	891	956	1750
42	366	442	956	995	to
43	366	442	995	1073	1820,
44	366	442	1073	1155	while
45	442	493	95	150	the
46	442	493	150	228	Early
47	442	493	228	345	Romantic
48	442	493	345	397	era
49	442	493	397	475	began
50	442	493	475	566	around
51	442	493	566	631	1800
52	442	493	631	683	and
53	442	493	683	774	lasted
54	442	493	774	852	until
55	442	493	852	934	1820.
56	493	543	95	137	2.
57	493	543	137	241	Musical
58	493	543	241	332	Style:
59	493	543	332	462	Classical
60	493	543	462	540	music
61	493	543	540	579	is
62	493	543	579	761	characterized
63	493	543	761	800	by
64	493	543	800	852	its
65	493	543	852	969	balance,
66	493	543	969	1086	clarity,
67	493	543	1086	1142	and
68	543	593	95	254	simplicity.
69	543	593	254	293	It
70	543	593	293	332	is
71	543	593	332	410	often
72	543	593	410	553	associated
73	543	593	553	618	with
74	543	593	618	748	composers
75	543	593	748	813	like
76	543	593	813	904	Haydn,
77	543	593	904	1008	Mozart,
78	543	593	1008	1064	and
79	593	643	95	241	Beethoven.
80	593	643	241	280	In
81	593	643	280	410	contrast,
82	593	643	410	488	Early
83	593	643	488	605	Romantic
84	593	643	605	683	music
85	593	643	683	722	is
86	593	643	722	787	more
87	593	643	787	943	expressive,
88	593	643	943	1086	emotional,
89	593	643	1086	1142	and
90	643	692	95	232	dramatic.
