word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	Student:
1	190	243	215	241	I
2	190	243	241	319	don't
3	190	243	319	462	understand
4	190	243	462	514	why
5	190	243	514	631	everyone
6	190	243	631	722	thinks
7	190	243	722	813	Mozart
8	190	243	813	852	is
9	190	243	852	891	so
10	190	243	891	1008	shallow.
11	190	243	1008	1047	He
12	190	243	1047	1116	just
13	243	293	95	176	wrote
14	243	293	176	241	some
15	243	293	241	332	pretty
16	243	293	332	427	music.
17	293	343	95	176	Piano
18	293	343	176	293	Teacher:
19	293	343	293	384	Mozart
20	293	343	384	436	was
21	293	343	436	462	a
22	293	343	462	566	genius,
23	293	343	566	618	and
24	293	343	618	670	his
25	293	343	670	748	music
26	293	343	748	787	is
27	293	343	787	852	much
28	293	343	852	917	more
29	293	343	917	982	than
30	293	343	982	1047	just
31	293	343	1047	1142	pretty
32	343	393	95	202	sounds.
33	343	393	202	241	He
34	343	393	241	293	was
35	343	393	293	319	a
36	343	393	319	410	master
37	343	393	410	449	of
38	343	393	449	605	composition
39	343	393	605	657	and
40	343	393	657	709	had
41	343	393	709	735	a
42	343	393	735	800	deep
43	343	393	800	982	understanding
44	343	393	982	1021	of
45	343	393	1021	1103	music
46	393	443	95	206	theory.
47	443	493	95	215	Student:
48	443	493	215	267	But
49	443	493	267	319	his
50	443	493	319	397	music
51	443	493	397	501	doesn't
52	443	493	501	566	seem
53	443	493	566	605	to
54	443	493	605	670	have
55	443	493	670	722	any
56	443	493	722	787	real
57	443	493	787	891	meaning
58	443	493	891	930	or
59	443	493	930	1051	emotion.
60	493	543	95	176	Piano
61	493	543	176	293	Teacher:
62	493	543	293	384	That's
63	493	543	384	436	not
64	493	543	436	514	true.
65	493	543	514	631	Mozart's
66	493	543	631	709	music
67	493	543	709	748	is
68	493	543	748	813	full
69	493	543	813	852	of
70	493	543	852	956	emotion
71	493	543	956	1008	and
72	493	543	1008	1168	complexity.
73	543	593	95	137	He
74	543	593	137	189	was
75	543	593	189	254	able
76	543	593	254	293	to
77	543	593	293	384	convey
78	543	593	384	410	a
79	543	593	410	475	wide
80	543	593	475	553	range
81	543	593	553	592	of
82	543	593	592	709	emotions
83	543	593	709	813	through
84	543	593	813	865	his
85	543	593	865	956	music,
86	543	593	956	1021	from
87	543	593	1021	1073	joy
88	543	593	1073	1129	and
89	593	643	95	228	happiness
90	593	643	228	267	to
91	593	643	267	371	sadness
92	593	643	371	423	and
93	593	643	423	544	despair.
94	643	691	95	215	Student:
95	643	691	215	241	I
96	643	691	241	319	still
97	643	691	319	397	don't
98	643	691	397	449	see
99	643	691	449	505	it.
100	691	746	95	176	Piano
101	691	746	176	293	Teacher:
102	691	746	293	358	Have
103	691	746	358	410	you
104	691	746	410	475	ever
105	691	746	475	592	listened
106	691	746	592	631	to
107	691	746	631	683	his
108	691	746	683	804	Requiem?
