word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	254	Competition
1	190	243	254	306	can
2	190	243	306	345	be
3	190	243	345	410	both
4	190	243	410	514	healthy
5	190	243	514	566	and
6	190	243	566	709	unhealthy,
7	190	243	709	839	depending
8	190	243	839	878	on
9	190	243	878	930	the
10	190	243	930	1034	context
11	190	243	1034	1086	and
12	190	243	1086	1142	how
13	243	318	95	137	it
14	243	318	137	176	is
15	243	318	176	297	managed.
16	318	393	95	137	On
17	318	393	137	189	the
18	318	393	189	306	positive
19	318	393	306	384	side,
20	318	393	384	540	competition
21	318	393	540	592	can
22	318	393	592	709	motivate
23	318	393	709	865	individuals
24	318	393	865	917	and
25	318	393	917	1099	organizations
26	318	393	1099	1142	to
27	393	443	95	189	strive
28	393	443	189	241	for
29	393	443	241	397	excellence,
30	393	443	397	527	innovate,
31	393	443	527	579	and
32	393	443	579	683	improve
33	393	443	683	761	their
34	393	443	761	930	performance.
35	393	443	930	969	It
36	393	443	969	1021	can
37	393	443	1021	1112	foster
38	393	443	1112	1142	a
39	443	493	95	176	sense
40	443	493	176	215	of
41	443	493	215	345	challenge
42	443	493	345	397	and
43	443	493	397	566	achievement,
44	443	493	566	670	leading
45	443	493	670	709	to
46	443	493	709	826	personal
47	443	493	826	917	growth
48	443	493	917	969	and
49	443	493	969	1142	development.
50	493	543	95	137	In
51	493	543	137	163	a
52	493	543	163	254	market
53	493	543	254	371	economy,
54	493	543	371	527	competition
55	493	543	527	605	among
56	493	543	605	748	businesses
57	493	543	748	800	can
58	493	543	800	865	lead
59	493	543	865	904	to
60	493	543	904	982	lower
61	493	543	982	1090	prices,
62	543	618	95	189	better
63	543	618	189	293	quality
64	543	618	293	423	products,
65	543	618	423	475	and
66	543	618	475	605	increased
67	543	618	605	696	choice
68	543	618	696	748	for
69	543	618	748	895	consumers.
70	618	693	95	228	Moreover,
71	618	693	228	267	in
72	618	693	267	358	sports
73	618	693	358	410	and
74	618	693	410	488	other
75	618	693	488	644	competitive
76	618	693	644	800	activities,
77	618	693	800	904	healthy
78	618	693	904	1060	competition
79	618	693	1060	1116	can
80	693	746	95	202	promote
81	693	746	202	332	teamwork,
82	693	746	332	527	sportsmanship,
83	693	746	527	579	and
84	693	746	579	644	fair
85	693	746	644	726	play.
