word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	254	year
3	190	243	254	332	2050,
4	190	243	332	384	the
5	190	243	384	449	city
6	190	243	449	488	of
7	190	243	488	540	New
8	190	243	540	605	Eden
9	190	243	605	683	rises
10	190	243	683	748	from
11	190	243	748	800	the
12	190	243	800	878	ashes
13	190	243	878	917	of
14	190	243	917	969	the
15	190	243	969	1021	old
16	190	243	1021	1112	world,
17	190	243	1112	1142	a
18	243	293	95	228	testament
19	243	293	228	267	to
20	243	293	267	345	human
21	243	293	345	501	innovation,
22	243	293	501	709	sustainability,
23	243	293	709	761	and
24	243	293	761	852	unity.
25	243	293	852	917	This
26	243	293	917	1064	futuristic
27	293	343	95	241	metropolis
28	293	343	241	280	is
29	293	343	280	306	a
30	293	343	306	397	marvel
31	293	343	397	436	of
32	293	343	436	618	architecture,
33	293	343	618	774	technology,
34	293	343	774	826	and
35	293	343	826	917	social
36	293	343	917	1060	structure,
37	293	343	1060	1116	all
38	343	418	95	202	working
39	343	418	202	241	in
40	343	418	241	345	harmony
41	343	418	345	384	to
42	343	418	384	475	create
43	343	418	475	501	a
44	343	418	501	579	truly
45	343	418	579	683	utopian
46	343	418	683	804	society.
47	418	491	95	284	Architecture:
48	491	543	95	150	New
49	491	543	150	241	Eden's
50	491	543	241	410	architecture
51	491	543	410	449	is
52	491	543	449	475	a
53	491	543	475	553	blend
54	491	543	553	592	of
55	491	543	592	696	organic
56	491	543	696	748	and
57	491	543	748	878	synthetic
58	491	543	878	1008	elements,
59	491	543	1008	1125	creating
60	491	543	1125	1155	a
61	543	593	95	189	unique
62	543	593	189	267	blend
63	543	593	267	306	of
64	543	593	306	397	nature
65	543	593	397	449	and
66	543	593	449	605	technology.
67	543	593	605	657	The
68	543	593	657	722	city
69	543	593	722	761	is
70	543	593	761	891	primarily
71	543	593	891	956	made
72	543	593	956	995	up
73	543	593	995	1038	of
74	593	646	95	293	bio-engineered
75	593	646	293	436	materials,
76	593	646	436	540	sourced
77	593	646	540	605	from
78	593	646	605	761	sustainable
79	593	646	761	865	forests
80	593	646	865	917	and
81	593	646	917	995	grown
82	593	646	995	1034	in
83	593	646	1034	1116	labs.
