word_index	y_top	y_bottom	x_left	x_right	word
0	190	241	95	189	Alfred
1	190	241	189	306	Bernhard
2	190	241	306	384	Nobel
3	190	241	384	436	was
4	190	241	436	462	a
5	190	241	462	566	Swedish
6	190	241	566	670	chemist
7	190	241	670	722	and
8	190	241	722	839	inventor
9	190	241	839	891	who
10	190	241	891	930	is
11	190	241	930	995	most
12	190	241	995	1086	famous
13	190	241	1086	1142	for
14	241	293	95	150	his
15	241	293	150	280	invention
16	241	293	280	319	of
17	241	293	319	449	dynamite.
18	241	293	449	488	In
19	241	293	488	566	1867,
20	241	293	566	605	he
21	241	293	605	722	patented
22	241	293	722	774	the
23	241	293	774	904	explosive
24	241	293	904	1034	compound,
25	241	293	1034	1116	which
26	293	343	95	293	revolutionized
27	293	343	293	345	the
28	293	343	345	514	construction
29	293	343	514	566	and
30	293	343	566	657	mining
31	293	343	657	813	industries.
32	293	343	813	917	Nobel's
33	293	343	917	1047	invention
34	293	343	1047	1090	of
35	343	392	95	215	dynamite
36	343	392	215	267	was
37	343	392	267	306	so
38	343	392	306	501	groundbreaking
39	343	392	501	566	that
40	343	392	566	605	it
41	343	392	605	696	earned
42	343	392	696	748	him
43	343	392	748	930	international
44	343	392	930	1086	recognition
45	343	392	1086	1142	and
46	392	443	95	202	praise.
47	392	443	202	241	In
48	392	443	241	319	1896,
49	392	443	319	358	he
50	392	443	358	514	established
51	392	443	514	566	the
52	392	443	566	644	Nobel
53	392	443	644	735	Prize,
54	392	443	735	774	an
55	392	443	774	865	annual
56	392	443	865	943	award
57	392	443	943	1021	given
58	392	443	1021	1064	to
59	443	493	95	254	individuals
60	443	493	254	306	and
61	443	493	306	488	organizations
62	443	493	488	540	who
63	443	493	540	605	make
64	443	493	605	761	outstanding
65	443	493	761	943	contributions
66	443	493	943	995	and
67	443	493	995	1168	advancements
68	493	543	95	137	in
69	493	543	137	241	various
70	493	543	241	345	fields.
71	493	543	345	436	Today,
72	493	543	436	488	the
73	493	543	488	566	Nobel
74	493	543	566	644	Prize
75	493	543	644	683	is
76	493	543	683	735	one
77	493	543	735	774	of
78	493	543	774	826	the
79	493	543	826	891	most
80	493	543	891	1047	prestigious
81	493	543	1047	1142	awards
82	543	593	95	137	in
83	543	593	137	189	the
84	543	593	189	280	world,
85	543	593	280	332	and
86	543	593	332	371	it
87	543	593	371	462	serves
88	543	593	462	501	as
89	543	593	501	527	a
90	543	593	527	657	testament
91	543	593	657	696	to
92	543	593	696	748	the
93	543	593	748	826	power
94	543	593	826	865	of
95	543	593	865	943	human
96	543	593	943	1073	ingenuity
97	543	593	1073	1129	and
98	593	642	95	258	innovation.
