word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	280	Byzantine
2	190	243	280	371	Empire
3	190	243	371	423	was
4	190	243	423	475	the
5	190	243	475	644	continuation
6	190	243	644	683	of
7	190	243	683	735	the
8	190	243	735	813	Roman
9	190	243	813	904	Empire
10	190	243	904	943	in
11	190	243	943	995	its
12	190	243	995	1103	eastern
13	243	293	95	241	provinces,
14	243	293	241	371	surviving
15	243	293	371	423	the
16	243	293	423	488	fall
17	243	293	488	527	of
18	243	293	527	579	the
19	243	293	579	683	Western
20	243	293	683	761	Roman
21	243	293	761	852	Empire
22	243	293	852	904	and
23	243	293	904	1034	remaining
24	243	293	1034	1086	the
25	243	293	1086	1155	most
26	293	343	95	215	powerful
27	293	343	215	293	force
28	293	343	293	332	in
29	293	343	332	423	Europe
30	293	343	423	475	for
31	293	343	475	501	a
32	293	343	501	618	thousand
33	293	343	618	709	years.
34	293	343	709	761	Its
35	293	343	761	878	citizens
36	293	343	878	995	referred
37	293	343	995	1038	to
38	343	392	95	241	themselves
39	343	392	241	280	as
40	343	392	280	384	Romans,
41	343	392	384	462	while
42	343	392	462	553	modern
43	343	392	553	696	historians
44	343	392	696	878	differentiate
45	343	392	878	917	it
46	343	392	917	982	from
47	343	392	982	1086	Ancient
48	343	392	1086	1155	Rome
49	392	446	95	150	due
50	392	446	150	189	to
51	392	446	189	241	its
52	392	446	241	371	location,
53	392	446	371	488	culture,
54	392	446	488	540	and
55	392	446	540	674	religion.
