word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	LinkedIn
1	190	243	215	254	is
2	190	243	254	280	a
3	190	243	280	514	business-oriented
4	190	243	514	605	social
5	190	243	605	683	media
6	190	243	683	800	platform
7	190	243	800	917	launched
8	190	243	917	956	in
9	190	243	956	1034	2003,
10	190	243	1034	1168	primarily
11	243	293	95	163	used
12	243	293	163	215	for
13	243	293	215	384	professional
14	243	293	384	527	networking
15	243	293	527	579	and
16	243	293	579	670	career
17	243	293	670	839	development.
18	243	293	839	878	It
19	243	293	878	969	allows
20	243	293	969	1112	jobseekers
21	243	293	1112	1155	to
22	293	343	95	163	post
23	293	343	163	241	their
24	293	343	241	293	CVs
25	293	343	293	345	and
26	293	343	345	475	employers
27	293	343	475	514	to
28	293	343	514	579	post
29	293	343	579	657	jobs.
30	293	343	657	709	The
31	293	343	709	826	platform
32	293	343	826	956	generates
33	293	343	956	1060	revenue
34	293	343	1060	1129	from
35	343	393	95	202	selling
36	343	393	202	293	access
37	343	393	293	332	to
38	343	393	332	423	member
39	343	393	423	579	information
40	343	393	579	618	to
41	343	393	618	761	recruiters
42	343	393	761	813	and
43	343	393	813	891	sales
44	343	393	891	1086	professionals.
45	343	393	1086	1125	As
46	343	393	1125	1168	of
47	393	443	95	176	March
48	393	443	176	254	2023,
49	393	443	254	371	LinkedIn
50	393	443	371	423	has
51	393	443	423	488	more
52	393	443	488	553	than
53	393	443	553	605	900
54	393	443	605	709	million
55	393	443	709	852	registered
56	393	443	852	956	members
57	393	443	956	1021	from
58	393	443	1021	1086	over
59	393	443	1086	1142	200
60	443	493	95	241	countries.
61	443	493	241	345	Members
62	443	493	345	397	can
63	443	493	397	488	create
64	443	493	488	618	profiles,
65	443	493	618	722	connect
66	443	493	722	787	with
67	443	493	787	891	others,
68	443	493	891	1008	organize
69	443	493	1008	1116	events,
70	493	546	95	163	join
71	493	546	163	267	groups,
72	493	546	267	371	publish
73	493	546	371	488	content,
74	493	546	488	540	and
75	493	546	540	622	more.
