word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	163	This
1	190	243	163	306	expression
2	190	243	306	384	means
3	190	243	384	449	that
4	190	243	449	514	time
5	190	243	514	592	seems
6	190	243	592	631	to
7	190	243	631	696	pass
8	190	243	696	800	quickly
9	190	243	800	865	when
10	190	243	865	969	raising
11	190	243	969	1099	children.
12	190	243	1099	1142	It
13	243	293	95	215	suggests
14	243	293	215	280	that
15	243	293	280	332	the
16	243	293	332	410	years
17	243	293	410	488	spent
18	243	293	488	553	with
19	243	293	553	670	children
20	243	293	670	735	feel
21	243	293	735	839	shorter
22	243	293	839	956	compared
23	243	293	956	995	to
24	243	293	995	1047	the
25	243	293	1047	1112	days
26	243	293	1112	1155	of
27	293	343	95	176	their
28	293	343	176	319	childhood.
29	293	343	319	358	It
30	293	343	358	501	emphasizes
31	293	343	501	553	the
32	293	343	553	670	fleeting
33	293	343	670	761	nature
34	293	343	761	800	of
35	293	343	800	930	childhood
36	293	343	930	982	and
37	293	343	982	1038	the
38	343	396	95	241	importance
39	343	396	241	280	of
40	343	396	280	423	cherishing
41	343	396	423	488	each
42	343	396	488	540	day
43	343	396	540	618	spent
44	343	396	618	683	with
45	343	396	683	817	children.
