word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	176	Piano
1	190	243	176	293	Teacher:
2	190	243	293	358	Good
3	190	243	358	501	afternoon,
4	190	243	501	579	John.
5	190	243	579	657	How's
6	190	243	657	722	your
7	190	243	722	839	practice
8	190	243	839	934	going?
9	243	294	95	176	John:
10	243	294	176	241	It's
11	243	294	241	319	going
12	243	294	319	397	well,
13	243	294	397	475	thank
14	243	294	475	540	you.
15	243	294	540	605	I've
16	243	294	605	670	been
17	243	294	670	774	working
18	243	294	774	813	on
19	243	294	813	865	the
20	243	294	865	956	Mozart
21	243	294	956	1034	piece
22	243	294	1034	1086	you
23	243	294	1086	1155	gave
24	294	341	95	154	me.
25	341	393	95	176	Piano
26	341	393	176	293	Teacher:
27	341	393	293	384	That's
28	341	393	384	462	great
29	341	393	462	501	to
30	341	393	501	579	hear.
31	341	393	579	631	How
32	341	393	631	670	do
33	341	393	670	722	you
34	341	393	722	787	feel
35	341	393	787	865	about
36	341	393	865	982	Mozart's
37	341	393	982	1077	music?
38	393	443	95	176	John:
39	393	443	176	215	To
40	393	443	215	254	be
41	393	443	254	358	honest,
42	393	443	358	384	I
43	393	443	384	449	find
44	393	443	449	488	it
45	393	443	488	514	a
46	393	443	514	566	bit
47	393	443	566	683	shallow.
48	393	443	683	709	I
49	393	443	709	787	mean,
50	393	443	787	852	it's
51	393	443	852	943	pretty
52	393	443	943	995	and
53	393	443	995	1060	all,
54	393	443	1060	1112	but
55	393	443	1112	1155	it
56	443	493	95	202	doesn't
57	443	493	202	267	seem
58	443	493	267	306	to
59	443	493	306	371	have
60	443	493	371	423	the
61	443	493	423	501	depth
62	443	493	501	553	and
63	443	493	553	696	complexity
64	443	493	696	735	of
65	443	493	735	800	some
66	443	493	800	878	other
67	443	493	878	1025	composers.
68	493	546	95	176	Piano
69	493	546	176	293	Teacher:
70	493	546	293	384	That's
71	493	546	384	423	an
72	493	546	423	579	interesting
73	493	546	579	748	perspective,
74	493	546	748	830	John.
