word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	215	last
2	190	243	215	345	remaining
3	190	243	345	436	cities
4	190	243	436	514	would
5	190	243	514	553	be
6	190	243	553	670	desolate
7	190	243	670	722	and
8	190	243	722	813	barren
9	190	243	813	969	wastelands,
10	190	243	969	1034	with
11	190	243	1034	1099	only
12	190	243	1099	1129	a
13	243	293	95	150	few
14	243	293	150	280	survivors
15	243	293	280	423	struggling
16	243	293	423	462	to
17	243	293	462	579	survive.
18	243	293	579	631	The
19	243	293	631	683	air
20	243	293	683	761	would
21	243	293	761	800	be
22	243	293	800	878	thick
23	243	293	878	943	with
24	243	293	943	1090	radiation,
25	293	343	95	189	making
26	293	343	189	228	it
27	293	343	228	358	difficult
28	293	343	358	397	to
29	293	343	397	514	breathe.
30	293	343	514	566	The
31	293	343	566	644	water
32	293	343	644	748	sources
33	293	343	748	826	would
34	293	343	826	865	be
35	293	343	865	1047	contaminated,
36	293	343	1047	1099	and
37	293	343	1099	1155	the
38	343	393	95	163	food
39	343	393	163	254	supply
40	343	393	254	332	would
41	343	393	332	371	be
42	343	393	371	475	scarce.
43	343	393	475	527	The
44	343	393	527	657	survivors
45	343	393	657	735	would
46	343	393	735	800	live
47	343	393	800	839	in
48	343	393	839	995	underground
49	343	393	995	1099	bunkers
50	343	393	1099	1155	and
51	393	443	95	228	makeshift
52	393	443	228	358	shelters,
53	393	443	358	449	trying
54	393	443	449	488	to
55	393	443	488	566	avoid
56	393	443	566	618	the
57	393	443	618	709	deadly
58	393	443	709	852	radiation.
59	393	443	852	904	The
60	393	443	904	995	cities
61	393	443	995	1073	would
62	393	443	1073	1116	be
63	443	493	95	215	governed
64	443	493	215	254	by
65	443	493	254	280	a
66	443	493	280	358	small
67	443	493	358	436	group
68	443	493	436	475	of
69	443	493	475	579	leaders
70	443	493	579	631	who
71	443	493	631	709	would
72	443	493	709	826	struggle
73	443	493	826	865	to
74	443	493	865	982	maintain
75	443	493	982	1060	order
76	443	493	1060	1116	and
77	493	543	95	202	provide
78	493	543	202	280	basic
79	493	543	280	436	necessities
80	493	543	436	488	for
81	493	543	488	540	the
82	493	543	540	683	survivors.
83	493	543	683	735	The
84	493	543	735	826	cities
85	493	543	826	904	would
86	493	543	904	943	be
87	493	543	943	1034	eerily
88	493	543	1034	1129	quiet,
89	543	596	95	163	with
90	543	596	163	202	no
91	543	596	202	280	signs
92	543	596	280	319	of
93	543	596	319	384	life
94	543	596	384	475	except
95	543	596	475	527	for
96	543	596	527	579	the
97	543	596	579	722	occasional
98	543	596	722	852	scavenger
99	543	596	852	891	or
100	543	596	891	999	mutant.
