word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	124	A
1	190	243	124	228	rainbow
2	190	243	228	267	is
3	190	243	267	293	a
4	190	243	293	410	colorful
5	190	243	410	462	arc
6	190	243	462	527	that
7	190	243	527	631	appears
8	190	243	631	670	in
9	190	243	670	722	the
10	190	243	722	774	sky
11	190	243	774	826	due
12	190	243	826	865	to
13	190	243	865	917	the
14	190	243	917	1077	reflection,
15	243	293	95	254	refraction,
16	243	293	254	306	and
17	243	293	306	449	dispersion
18	243	293	449	488	of
19	243	293	488	566	light
20	243	293	566	605	in
21	243	293	605	683	water
22	243	293	683	813	droplets.
23	243	293	813	878	It's
24	243	293	878	969	caused
25	243	293	969	1008	by
26	243	293	1008	1129	sunlight
27	293	343	95	150	and
28	293	343	150	228	forms
29	293	343	228	254	a
30	293	343	254	371	circular
31	293	343	371	423	arc
32	293	343	423	488	with
33	293	343	488	579	colors
34	293	343	579	683	ranging
35	293	343	683	748	from
36	293	343	748	800	red
37	293	343	800	839	to
38	293	343	839	943	violet.
39	293	343	943	1047	Primary
40	293	343	1047	1168	rainbows
41	343	392	95	163	show
42	343	392	163	215	red
43	343	392	215	254	on
44	343	392	254	306	the
45	343	392	306	410	outside
46	343	392	410	462	and
47	343	392	462	553	violet
48	343	392	553	592	on
49	343	392	592	644	the
50	343	392	644	748	inside,
51	343	392	748	826	while
52	343	392	826	917	double
53	343	392	917	1034	rainbows
54	343	392	1034	1099	have
55	343	392	1099	1155	the
56	392	446	95	189	colors
57	392	446	189	306	reversed
58	392	446	306	358	and
59	392	446	358	449	appear
60	392	446	449	553	outside
61	392	446	553	605	the
62	392	446	605	709	primary
63	392	446	709	778	arc.
