word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	202	Athens,
1	190	243	202	293	Greece
2	190	243	293	319	-
3	190	243	319	410	United
4	190	243	410	514	Nations
5	190	243	514	631	mediator
6	190	243	631	735	Matthew
7	190	243	735	826	Nimetz
8	190	243	826	930	arrived
9	190	243	930	969	in
10	190	243	969	1060	Athens
11	190	243	1060	1142	today
12	243	293	95	137	to
13	243	293	137	254	continue
14	243	293	254	306	his
15	243	293	306	410	efforts
16	243	293	410	449	in
17	243	293	449	579	resolving
18	243	293	579	631	the
19	243	293	631	813	long-standing
20	243	293	813	917	dispute
21	243	293	917	1021	between
22	243	293	1021	1112	Greece
23	243	293	1112	1168	and
24	293	341	95	228	Macedonia
25	293	341	228	293	over
26	293	341	293	345	the
27	293	341	345	397	use
28	293	341	397	436	of
29	293	341	436	488	the
30	293	341	488	553	name
31	293	341	553	722	"""Macedonia."""
32	293	341	722	774	The
33	293	341	774	852	visit
34	293	341	852	930	comes
35	293	341	930	1008	after
36	293	341	1008	1034	a
37	293	341	1034	1142	renewed
38	341	393	95	241	commitment
39	341	393	241	306	from
40	341	393	306	371	both
41	341	393	371	501	countries
42	341	393	501	540	to
43	341	393	540	605	find
44	341	393	605	631	a
45	341	393	631	748	peaceful
46	341	393	748	904	resolution.
47	341	393	904	995	Nimetz
48	341	393	995	1060	will
49	341	393	1060	1129	meet
50	393	443	95	163	with
51	393	443	163	371	representatives
52	393	443	371	436	from
53	393	443	436	501	both
54	393	443	501	579	sides
55	393	443	579	618	to
56	393	443	618	722	discuss
57	393	443	722	774	the
58	393	443	774	865	issues
59	393	443	865	904	at
60	393	443	904	969	hand
61	393	443	969	1021	and
62	393	443	1021	1129	explore
63	443	493	95	228	potential
64	443	493	228	371	solutions.
65	443	493	371	423	The
66	443	493	423	527	meeting
67	443	493	527	605	comes
68	443	493	605	683	after
69	443	493	683	774	months
70	443	493	774	813	of
71	443	493	813	982	negotiations
72	443	493	982	1038	and
73	493	543	95	241	diplomatic
74	493	543	241	345	efforts
75	493	543	345	384	to
76	493	543	384	449	find
77	493	543	449	475	a
78	493	543	475	592	mutually
79	493	543	592	735	acceptable
80	493	543	735	865	solution.
81	493	543	865	930	Both
82	493	543	930	1021	Greece
83	493	543	1021	1077	and
84	543	593	95	228	Macedonia
85	543	593	228	293	have
86	543	593	293	423	expressed
87	543	593	423	449	a
88	543	593	449	540	desire
89	543	593	540	579	to
90	543	593	579	696	maintain
91	543	593	696	813	peaceful
92	543	593	813	943	relations
93	543	593	943	995	and
94	543	593	995	1073	avoid
95	543	593	1073	1129	any
96	593	643	95	241	escalation
97	593	643	241	280	of
98	593	643	280	332	the
99	593	643	332	449	dispute.
100	593	643	449	501	The
101	593	643	501	592	United
102	593	643	592	696	Nations
103	593	643	696	748	has
104	593	643	748	813	been
105	593	643	813	930	actively
106	593	643	930	1047	involved
107	593	643	1047	1090	in
108	643	693	95	267	facilitating
109	643	693	267	345	these
110	643	693	345	423	talks
111	643	693	423	475	and
112	643	693	475	527	has
113	643	693	527	592	been
114	643	693	592	722	providing
115	643	693	722	826	support
116	643	693	826	865	to
117	643	693	865	930	both
118	643	693	930	1064	countries
119	693	746	95	241	throughout
120	693	746	241	293	the
121	693	746	293	414	process.
