word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	202	New
2	190	243	202	267	York
3	190	243	267	332	City
4	190	243	332	423	Ballet
5	190	243	423	501	Board
6	190	243	501	540	of
7	190	243	540	670	Directors
8	190	243	670	722	has
9	190	243	722	852	appointed
10	190	243	852	891	an
11	190	243	891	995	interim
12	190	243	995	1060	team
13	190	243	1060	1103	to
14	243	293	95	202	oversee
15	243	293	202	254	the
16	243	293	254	371	artistic
17	243	293	371	475	aspects
18	243	293	475	514	of
19	243	293	514	566	the
20	243	293	566	670	company
21	243	293	670	761	during
22	243	293	761	852	ballet
23	243	293	852	943	master
24	243	293	943	982	in
25	243	293	982	1060	chief
26	243	293	1060	1142	Peter
27	293	343	95	215	Martins'
28	293	343	215	293	leave
29	293	343	293	332	of
30	293	343	332	449	absence.
31	293	343	449	501	The
32	293	343	501	618	decision
33	293	343	618	696	comes
34	293	343	696	761	amid
35	293	343	761	800	an
36	293	343	800	917	internal
37	293	343	917	1099	investigation
38	293	343	1099	1168	into
39	343	418	95	189	sexual
40	343	418	189	332	harassment
41	343	418	332	488	accusations
42	343	418	488	592	against
43	343	418	592	713	Martins.
44	418	493	95	150	The
45	418	493	150	254	interim
46	418	493	254	332	team,
47	418	493	332	410	which
48	418	493	410	527	includes
49	418	493	527	618	former
50	418	493	618	709	ballet
51	418	493	709	813	dancers
52	418	493	813	865	and
53	418	493	865	1073	choreographers,
54	418	493	1073	1142	will
55	493	543	95	137	be
56	493	543	137	293	responsible
57	493	543	293	345	for
58	493	543	345	462	ensuring
59	493	543	462	527	that
60	493	543	527	579	the
61	493	543	579	683	company
62	493	543	683	813	continues
63	493	543	813	852	to
64	493	543	852	956	operate
65	493	543	956	1073	smoothly
66	493	543	1073	1129	and
67	543	593	95	163	that
68	543	593	163	215	the
69	543	593	215	332	artistic
70	543	593	332	423	vision
71	543	593	423	462	of
72	543	593	462	514	the
73	543	593	514	618	company
74	543	593	618	657	is
75	543	593	657	800	maintained
76	543	593	800	891	during
77	543	593	891	1008	Martins'
78	543	593	1008	1129	absence.
79	593	643	95	150	The
80	593	643	150	215	team
81	593	643	215	280	will
82	593	643	280	345	work
83	593	643	345	449	closely
84	593	643	449	514	with
85	593	643	514	566	the
86	593	643	566	696	company's
87	593	643	696	813	artistic
88	593	643	813	891	staff
89	593	643	891	943	and
90	593	643	943	1047	dancers
91	593	643	1047	1090	to
92	643	693	95	189	ensure
93	643	693	189	254	that
94	643	693	254	306	the
95	643	693	306	436	company's
96	643	693	436	592	productions
97	643	693	592	644	and
98	643	693	644	813	performances
99	643	693	813	930	continue
100	643	693	930	969	to
101	643	693	969	1008	be
102	643	693	1008	1047	of
103	643	693	1047	1103	the
104	693	746	95	202	highest
105	693	746	202	323	quality.
