word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Rowing
1	190	243	189	228	is
2	190	243	228	254	a
3	190	243	254	397	low-impact
4	190	243	397	475	sport
5	190	243	475	540	with
6	190	243	540	631	common
7	190	243	631	748	injuries
8	190	243	748	878	including
9	190	243	878	969	strain
10	190	243	969	1008	on
11	190	243	1008	1077	knee
12	243	293	95	202	joints,
13	243	293	202	293	spine,
14	243	293	293	345	and
15	243	293	345	449	forearm
16	243	293	449	566	tendons,
17	243	293	566	735	inflammation
18	243	293	735	774	of
19	243	293	774	865	these,
20	243	293	865	930	back
21	243	293	930	1021	pains,
22	243	293	1021	1103	wrist
23	293	343	95	228	injuries,
24	293	343	228	358	blisters,
25	293	343	358	410	and
26	293	343	410	501	"""track"
27	293	343	501	605	"bites""."
28	293	343	605	670	Poor
29	293	343	670	813	technique,
30	293	343	813	878	such
31	293	343	878	917	as
32	293	343	917	1008	rowing
33	293	343	1008	1073	with
34	293	343	1073	1103	a
35	343	396	95	189	curved
36	343	396	189	267	back,
37	343	396	267	319	can
38	343	396	319	436	increase
39	343	396	436	488	the
40	343	396	488	553	risk
41	343	396	553	592	of
42	343	396	592	670	these
43	343	396	670	804	injuries.
