word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	124	A
1	190	243	124	228	rainbow
2	190	243	228	267	is
3	190	243	267	293	a
4	190	243	293	449	spectacular
5	190	243	449	527	sight
6	190	243	527	566	in
7	190	243	566	618	the
8	190	243	618	670	sky
9	190	243	670	735	that
10	190	243	735	839	happens
11	190	243	839	904	when
12	190	243	904	1021	sunlight
13	190	243	1021	1064	is
14	243	293	95	241	refracted,
15	243	293	241	384	reflected,
16	243	293	384	436	and
17	243	293	436	566	dispersed
18	243	293	566	605	by
19	243	293	605	683	water
20	243	293	683	813	droplets.
21	243	293	813	852	It
22	243	293	852	930	looks
23	243	293	930	995	like
24	243	293	995	1025	a
25	293	343	95	267	multicolored
26	293	343	267	358	circle
27	293	343	358	397	in
28	293	343	397	449	the
29	293	343	449	514	sky.
30	293	343	514	631	Sunlight
31	293	343	631	722	causes
32	293	343	722	852	rainbows,
33	293	343	852	904	and
34	293	343	904	969	they
35	293	343	969	1064	appear
36	343	393	95	215	opposite
37	343	393	215	267	the
38	343	393	267	319	sun
39	343	393	319	358	in
40	343	393	358	410	the
41	343	393	410	475	sky.
42	343	393	475	514	In
43	343	393	514	540	a
44	343	393	540	644	primary
45	343	393	644	761	rainbow,
46	343	393	761	813	the
47	343	393	813	904	colors
48	343	393	904	956	are
49	343	393	956	1008	red
50	343	393	1008	1047	on
51	343	393	1047	1103	the
52	393	443	95	202	outside
53	393	443	202	254	and
54	393	443	254	345	violet
55	393	443	345	384	on
56	393	443	384	436	the
57	393	443	436	540	inside.
58	393	443	540	566	A
59	393	443	566	657	double
60	393	443	657	761	rainbow
61	393	443	761	813	has
62	393	443	813	839	a
63	393	443	839	969	secondary
64	393	443	969	1021	arc
65	393	443	1021	1129	outside
66	443	493	95	150	the
67	443	493	150	254	primary
68	443	493	254	306	arc
69	443	493	306	371	with
70	443	493	371	462	colors
71	443	493	462	501	in
72	443	493	501	605	reverse
73	443	493	605	696	order.
74	443	493	696	761	This
75	443	493	761	865	happens
76	443	493	865	930	when
77	443	493	930	982	the
78	443	493	982	1060	light
79	443	493	1060	1103	is
80	493	546	95	228	reflected
81	493	546	228	306	twice
82	493	546	306	397	inside
83	493	546	397	449	the
84	493	546	449	570	droplet.
