word_index	y_top	y_bottom	x_left	x_right	word
0	190	268	95	189	Title:
1	190	268	189	241	The
2	190	268	241	358	Struggle
3	190	268	358	410	for
4	190	268	410	579	Integration:
5	190	268	579	670	Syrian
6	190	268	670	787	Refugees
7	190	268	787	826	in
8	190	268	826	947	Istanbul
9	268	343	95	137	As
10	268	343	137	189	the
11	268	343	189	267	world
12	268	343	267	384	grapples
13	268	343	384	449	with
14	268	343	449	501	the
15	268	343	501	592	global
16	268	343	592	696	refugee
17	268	343	696	800	crisis,
18	268	343	800	891	Turkey
19	268	343	891	982	stands
20	268	343	982	1021	as
21	268	343	1021	1073	one
22	268	343	1073	1112	of
23	268	343	1112	1168	the
24	343	393	95	228	frontline
25	343	393	228	358	countries
26	343	393	358	397	in
27	343	393	397	449	the
28	343	393	449	566	struggle
29	343	393	566	618	for
30	343	393	618	787	integration.
31	343	393	787	826	In
32	343	393	826	982	particular,
33	343	393	982	1077	Syrian
34	393	443	95	215	refugees
35	393	443	215	254	in
36	393	443	254	371	Istanbul
37	393	443	371	436	face
38	393	443	436	462	a
39	393	443	462	553	unique
40	393	443	553	605	set
41	393	443	605	644	of
42	393	443	644	787	challenges
43	393	443	787	826	in
44	393	443	826	904	their
45	393	443	904	956	bid
46	393	443	956	995	to
47	393	443	995	1103	rebuild
48	443	493	95	176	their
49	443	493	176	267	lives.
50	443	493	267	371	Despite
51	443	493	371	423	the
52	443	493	423	527	Turkish
53	443	493	527	696	government's
54	443	493	696	800	efforts
55	443	493	800	839	to
56	443	493	839	943	provide
57	443	493	943	1008	work
58	443	493	1008	1112	permits
59	443	493	1112	1168	and
60	493	543	95	176	equal
61	493	543	176	306	benefits,
62	493	543	306	462	xenophobia,
63	493	543	462	527	slow
64	493	543	527	722	implementation
65	493	543	722	761	of
66	493	543	761	878	official
67	493	543	878	1021	employment
68	493	543	1021	1155	programs,
69	543	596	95	150	and
70	543	596	150	280	political
71	543	596	280	332	and
72	543	596	332	449	cultural
73	543	596	449	605	differences
74	543	596	605	696	hinder
75	543	596	696	748	the
76	543	596	748	943	regularization
77	543	596	943	1064	process.
