word_index	y_top	y_bottom	x_left	x_right	word
0	190	268	95	189	Title:
1	190	268	189	306	"""Expired"
2	190	268	306	384	Drug:
3	190	268	384	436	The
4	190	268	436	514	Legal
5	190	268	514	605	Hurdle
6	190	268	605	644	in
7	190	268	644	774	Arkansas'
8	190	268	774	852	Eight
9	190	268	852	1012	"Executions"""
10	268	341	95	271	Introduction
11	341	393	95	150	The
12	341	393	150	228	state
13	341	393	228	267	of
14	341	393	267	384	Arkansas
15	341	393	384	436	has
16	341	393	436	553	recently
17	341	393	553	605	run
18	341	393	605	670	into
19	341	393	670	748	legal
20	341	393	748	878	obstacles
21	341	393	878	917	in
22	341	393	917	1047	executing
23	341	393	1047	1129	eight
24	393	443	95	202	inmates
25	393	443	202	267	over
26	393	443	267	293	a
27	393	443	293	358	span
28	393	443	358	397	of
29	393	443	397	462	just
30	393	443	462	553	eleven
31	393	443	553	631	days.
32	393	443	631	683	The
33	393	443	683	748	main
34	393	443	748	826	issue
35	393	443	826	865	at
36	393	443	865	930	hand
37	393	443	930	969	is
38	393	443	969	1034	that
39	393	443	1034	1090	the
40	443	493	95	228	execution
41	443	493	228	306	drugs
42	443	493	306	358	are
43	443	493	358	410	set
44	443	493	410	449	to
45	443	493	449	553	expire.
46	443	493	553	618	This
47	443	493	618	735	scenario
48	443	493	735	787	has
49	443	493	787	852	seen
50	443	493	852	930	state
51	443	493	930	982	and
52	443	493	982	1090	federal
53	493	543	95	189	judges
54	493	543	189	306	stepping
55	493	543	306	358	in,
56	493	543	358	475	blocking
57	493	543	475	527	the
58	493	543	527	631	process
59	493	543	631	683	due
60	493	543	683	722	to
61	493	543	722	839	concerns
62	493	543	839	904	over
63	493	543	904	956	the
64	493	543	956	1112	acquisition
65	493	543	1112	1155	of
66	543	596	95	150	the
67	543	596	150	228	drugs
68	543	596	228	280	and
69	543	596	280	332	the
70	543	596	332	462	potential
71	543	596	462	592	suffering
72	543	596	592	683	during
73	543	596	683	735	the
74	543	596	735	895	executions.
