word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	267	Competition,
1	190	243	267	306	in
2	190	243	306	358	its
3	190	243	358	462	various
4	190	243	462	553	forms,
5	190	243	553	592	is
6	190	243	592	631	an
7	190	243	631	748	integral
8	190	243	748	813	part
9	190	243	813	852	of
10	190	243	852	930	human
11	190	243	930	1008	life.
12	190	243	1008	1047	It
13	190	243	1047	1090	is
14	243	293	95	202	present
15	243	293	202	241	in
16	243	293	241	319	every
17	243	293	319	410	sphere
18	243	293	410	449	of
19	243	293	449	592	existence,
20	243	293	592	657	from
21	243	293	657	709	the
22	243	293	709	865	playgrounds
23	243	293	865	904	of
24	243	293	904	1034	childhood
25	243	293	1034	1112	games
26	243	293	1112	1155	to
27	293	343	95	150	the
28	293	343	150	280	corporate
29	293	343	280	358	world
30	293	343	358	410	and
31	293	343	410	475	even
32	293	343	475	514	in
33	293	343	514	696	interpersonal
34	293	343	696	891	relationships.
35	293	343	891	943	The
36	293	343	943	1060	question
37	293	343	1060	1103	of
38	343	393	95	202	whether
39	343	393	202	358	competition
40	343	393	358	397	is
41	343	393	397	501	healthy
42	343	393	501	540	or
43	343	393	540	592	not
44	343	393	592	631	is
45	343	393	631	657	a
46	343	393	657	761	complex
47	343	393	761	826	one,
48	343	393	826	891	with
49	343	393	891	1021	arguments
50	343	393	1021	1086	both
51	343	393	1086	1142	for
52	393	468	95	150	and
53	393	468	150	254	against
54	393	468	254	310	it.
55	468	543	95	137	On
56	468	543	137	189	the
57	468	543	189	306	positive
58	468	543	306	384	side,
59	468	543	384	540	competition
60	468	543	540	592	can
61	468	543	592	670	serve
62	468	543	670	709	as
63	468	543	709	735	a
64	468	543	735	852	catalyst
65	468	543	852	904	for
66	468	543	904	995	growth
67	468	543	995	1051	and
68	543	593	95	267	improvement.
69	543	593	267	332	When
70	543	593	332	423	people
71	543	593	423	462	or
72	543	593	462	553	groups
73	543	593	553	605	are
74	543	593	605	696	pitted
75	543	593	696	800	against
76	543	593	800	865	each
77	543	593	865	956	other,
78	543	593	956	1021	they
79	543	593	1021	1077	are
80	593	643	95	228	motivated
81	593	643	228	267	to
82	593	643	267	371	perform
83	593	643	371	410	at
84	593	643	410	488	their
85	593	643	488	566	best.
86	593	643	566	631	This
87	593	643	631	683	can
88	593	643	683	748	lead
89	593	643	748	787	to
90	593	643	787	917	increased
91	593	643	917	1077	innovation,
92	643	693	95	254	efficiency,
93	643	693	254	306	and
94	643	693	306	488	productivity.
95	643	693	488	527	In
96	643	693	527	579	the
97	643	693	579	696	business
98	643	693	696	787	world,
99	643	693	787	943	competition
100	643	693	943	995	can
101	643	693	995	1077	drive
102	693	744	95	228	companies
103	693	744	228	267	to
104	693	744	267	371	provide
105	693	744	371	462	better
106	693	744	462	579	products
107	693	744	579	631	and
108	693	744	631	761	services,
109	693	744	761	904	ultimately
110	693	744	904	1051	benefiting
111	744	793	95	245	consumers.
