word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	319	aftermath
3	190	243	319	358	of
4	190	243	358	384	a
5	190	243	384	488	nuclear
6	190	243	488	553	war,
7	190	243	553	605	the
8	190	243	605	670	last
9	190	243	670	800	remaining
10	190	243	800	891	cities
11	190	243	891	969	would
12	190	243	969	1060	likely
13	190	243	1060	1103	be
14	243	293	95	189	vastly
15	243	293	189	319	different
16	243	293	319	384	from
17	243	293	384	449	what
18	243	293	449	488	we
19	243	293	488	553	know
20	243	293	553	644	today.
21	243	293	644	696	The
22	243	293	696	852	devastation
23	243	293	852	943	caused
24	243	293	943	982	by
25	243	293	982	1090	nuclear
26	293	343	95	202	weapons
27	293	343	202	280	would
28	293	343	280	319	be
29	293	343	319	501	catastrophic,
30	293	343	501	605	leading
31	293	343	605	644	to
32	293	343	644	787	widespread
33	293	343	787	956	destruction,
34	293	343	956	1021	loss
35	293	343	1021	1060	of
36	293	343	1060	1142	life,
37	343	393	95	150	and
38	343	393	150	319	long-lasting
39	343	393	319	501	environmental
40	343	393	501	605	damage.
41	343	393	605	696	Here's
42	343	393	696	722	a
43	343	393	722	826	general
44	343	393	826	982	description
45	343	393	982	1021	of
46	343	393	1021	1086	what
47	343	393	1086	1168	these
48	393	467	95	189	cities
49	393	467	189	267	might
50	393	467	267	332	look
51	393	467	332	397	like
52	393	467	397	449	and
53	393	467	449	501	how
54	393	467	501	566	they
55	393	467	566	644	might
56	393	467	644	778	function:
57	467	543	95	137	1.
58	467	543	137	254	Physical
59	467	543	254	410	Appearance:
60	467	543	410	501	Cities
61	467	543	501	579	would
62	467	543	579	618	be
63	467	543	618	735	severely
64	467	543	735	852	damaged,
65	467	543	852	917	with
66	467	543	917	1047	buildings
67	467	543	1047	1155	reduced
68	543	593	95	137	to
69	543	593	137	241	rubble,
70	543	593	241	293	and
71	543	593	293	488	infrastructure
72	543	593	488	605	severely
73	543	593	605	709	damaged
74	543	593	709	748	or
75	543	593	748	891	destroyed.
76	543	593	891	943	The
77	543	593	943	1073	landscape
78	543	593	1073	1155	would
79	593	646	95	137	be
80	593	646	137	241	scarred
81	593	646	241	306	with
82	593	646	306	423	craters,
83	593	646	423	553	radiation
84	593	646	553	683	hotspots,
85	593	646	683	735	and
86	593	646	735	917	debris-filled
87	593	646	917	1038	streets.
