word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	280	Byzantine
2	190	243	280	384	Empire,
3	190	243	384	449	also
4	190	243	449	527	known
5	190	243	527	566	as
6	190	243	566	618	the
7	190	243	618	722	Eastern
8	190	243	722	800	Roman
9	190	243	800	904	Empire,
10	190	243	904	956	was
11	190	243	956	1012	the
12	243	293	95	267	continuation
13	243	293	267	306	of
14	243	293	306	358	the
15	243	293	358	436	Roman
16	243	293	436	527	Empire
17	243	293	527	566	in
18	243	293	566	618	its
19	243	293	618	722	eastern
20	243	293	722	852	provinces
21	243	293	852	930	after
22	243	293	930	982	the
23	243	293	982	1047	fall
24	243	293	1047	1086	of
25	243	293	1086	1142	the
26	293	342	95	202	Western
27	293	342	202	280	Roman
28	293	342	280	371	Empire
29	293	342	371	410	in
30	293	342	410	462	the
31	293	342	462	514	5th
32	293	342	514	618	century
33	293	342	618	670	AD.
34	293	342	670	722	Its
35	293	342	722	826	capital
36	293	342	826	878	was
37	293	342	878	1073	Constantinople
38	293	342	1073	1125	and
39	293	342	1125	1168	it
40	342	393	95	202	existed
41	342	393	202	254	for
42	342	393	254	319	over
43	342	393	319	345	a
44	342	393	345	462	thousand
45	342	393	462	540	years
46	342	393	540	618	until
47	342	393	618	670	its
48	342	393	670	735	fall
49	342	393	735	774	to
50	342	393	774	826	the
51	342	393	826	930	Ottoman
52	342	393	930	1021	Empire
53	342	393	1021	1060	in
54	342	393	1060	1142	1453.
55	393	443	95	189	During
56	393	443	189	254	most
57	393	443	254	293	of
58	393	443	293	345	its
59	393	443	345	488	existence,
60	393	443	488	527	it
61	393	443	527	579	was
62	393	443	579	631	the
63	393	443	631	696	most
64	393	443	696	813	powerful
65	393	443	813	943	economic,
66	393	443	943	1073	cultural,
67	393	443	1073	1129	and
68	443	493	95	215	military
69	443	493	215	293	force
70	443	493	293	332	in
71	443	493	332	436	Europe.
72	443	493	436	488	The
73	443	493	488	566	terms
74	443	493	566	709	"""Byzantine"
75	443	493	709	813	"Empire"""
76	443	493	813	865	and
77	443	493	865	982	"""Eastern"
78	443	493	982	1060	Roman
79	443	493	1060	1168	"Empire"""
80	493	543	95	163	were
81	493	543	163	254	coined
82	493	543	254	332	after
83	493	543	332	384	its
84	493	543	384	462	fall,
85	493	543	462	514	and
86	493	543	514	566	its
87	493	543	566	683	citizens
88	493	543	683	813	continued
89	493	543	813	852	to
90	493	543	852	930	refer
91	493	543	930	969	to
92	493	543	969	1112	themselves
93	493	543	1112	1155	as
94	543	592	95	206	Romans.
