word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	267	Competition,
1	190	243	267	306	in
2	190	243	306	358	its
3	190	243	358	462	various
4	190	243	462	553	forms,
5	190	243	553	592	is
6	190	243	592	618	a
7	190	243	618	761	ubiquitous
8	190	243	761	852	aspect
9	190	243	852	891	of
10	190	243	891	969	human
11	190	243	969	1047	life.
12	190	243	1047	1090	It
13	243	293	95	228	manifests
14	243	293	228	267	in
15	243	293	267	371	diverse
16	243	293	371	501	settings,
17	243	293	501	566	such
18	243	293	566	605	as
19	243	293	605	709	sports,
20	243	293	709	839	business,
21	243	293	839	982	academics,
22	243	293	982	1034	and
23	243	293	1034	1129	social
24	293	343	95	280	interactions.
25	293	343	280	332	The
26	293	343	332	449	question
27	293	343	449	488	of
28	293	343	488	592	whether
29	293	343	592	748	competition
30	293	343	748	787	is
31	293	343	787	891	healthy
32	293	343	891	930	is
33	293	343	930	956	a
34	293	343	956	1060	subject
35	293	343	1060	1103	of
36	343	418	95	202	ongoing
37	343	418	202	306	debate,
38	343	418	306	371	with
39	343	418	371	514	proponents
40	343	418	514	566	and
41	343	418	566	696	opponents
42	343	418	696	813	offering
43	343	418	813	943	differing
44	343	418	943	1129	perspectives.
45	418	493	95	137	On
46	418	493	137	189	the
47	418	493	189	306	positive
48	418	493	306	384	side,
49	418	493	384	540	competition
50	418	493	540	592	can
51	418	493	592	631	be
52	418	493	631	735	healthy
53	418	493	735	774	in
54	418	493	774	878	several
55	418	493	878	956	ways.
56	418	493	956	1073	Firstly,
57	418	493	1073	1112	it
58	418	493	1112	1168	can
59	493	543	95	215	motivate
60	493	543	215	371	individuals
61	493	543	371	410	to
62	493	543	410	514	achieve
63	493	543	514	592	their
64	493	543	592	657	best
65	493	543	657	709	and
66	493	543	709	774	push
67	493	543	774	852	their
68	493	543	852	956	limits.
69	493	543	956	1008	The
70	493	543	1008	1099	desire
71	493	543	1099	1142	to
72	543	593	95	241	outperform
73	543	593	241	332	others
74	543	593	332	384	can
75	543	593	384	462	drive
76	543	593	462	553	people
77	543	593	553	592	to
78	543	593	592	657	work
79	543	593	657	761	harder,
80	543	593	761	839	learn
81	543	593	839	917	more,
82	543	593	917	969	and
83	543	593	969	1073	improve
84	543	593	1073	1155	their
85	593	643	95	202	skills.
86	593	643	202	241	In
87	593	643	241	293	the
88	593	643	293	397	context
89	593	643	397	436	of
90	593	643	436	540	sports,
91	593	643	540	592	for
92	593	643	592	709	example,
93	593	643	709	865	competition
94	593	643	865	917	can
95	593	643	917	1008	foster
96	593	643	1008	1129	physical
97	643	696	95	215	fitness,
98	643	696	215	410	sportsmanship,
99	643	696	410	462	and
100	643	696	462	596	teamwork.
