word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	202	New
2	190	243	202	267	York
3	190	243	267	332	City
4	190	243	332	423	Ballet
5	190	243	423	501	Board
6	190	243	501	540	of
7	190	243	540	670	Directors
8	190	243	670	787	recently
9	190	243	787	852	made
10	190	243	852	904	the
11	190	243	904	1021	decision
12	190	243	1021	1060	to
13	190	243	1060	1168	appoint
14	243	293	95	137	an
15	243	293	137	241	interim
16	243	293	241	306	team
17	243	293	306	345	to
18	243	293	345	436	manage
19	243	293	436	488	the
20	243	293	488	605	artistic
21	243	293	605	709	aspects
22	243	293	709	748	of
23	243	293	748	800	the
24	243	293	800	904	company
25	243	293	904	982	while
26	243	293	982	1073	ballet
27	243	293	1073	1168	master
28	293	343	95	137	in
29	293	343	137	215	chief
30	293	343	215	293	Peter
31	293	343	293	397	Martins
32	293	343	397	436	is
33	293	343	436	475	on
34	293	343	475	553	leave
35	293	343	553	592	of
36	293	343	592	709	absence.
37	293	343	709	774	This
38	293	343	774	813	is
39	293	343	813	852	in
40	293	343	852	969	response
41	293	343	969	1008	to
42	293	343	1008	1116	ongoing
43	343	393	95	293	investigations
44	343	393	293	358	into
45	343	393	358	514	allegations
46	343	393	514	553	of
47	343	393	553	644	sexual
48	343	393	644	787	harassment
49	343	393	787	878	within
50	343	393	878	930	the
51	343	393	930	1047	company.
52	343	393	1047	1086	In
53	343	393	1086	1142	the
54	393	443	95	215	interim,
55	393	443	215	267	the
56	393	443	267	345	board
57	393	443	345	397	has
58	393	443	397	514	selected
59	393	443	514	540	a
60	393	443	540	618	group
61	393	443	618	657	of
62	393	443	657	787	qualified
63	393	443	787	943	individuals
64	393	443	943	982	to
65	393	443	982	1047	help
66	393	443	1047	1142	ensure
67	443	493	95	163	that
68	443	493	163	215	the
69	443	493	215	319	company
70	443	493	319	449	continues
71	443	493	449	488	to
72	443	493	488	605	maintain
73	443	493	605	657	its
74	443	493	657	774	artistic
75	443	493	774	917	excellence
76	443	493	917	1008	during
77	443	493	1008	1077	this
78	493	543	95	254	challenging
79	493	543	254	332	time.
80	493	543	332	384	The
81	493	543	384	449	full
82	493	543	449	553	details
83	493	543	553	592	of
84	493	543	592	644	the
85	493	543	644	748	interim
86	493	543	748	813	team
87	493	543	813	865	and
88	493	543	865	943	their
89	493	543	943	1064	specific
90	543	596	95	319	responsibilities
91	543	596	319	384	will
92	543	596	384	423	be
93	543	596	423	553	announced
94	543	596	553	674	shortly.
