word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	176	Piano
1	190	243	176	293	Teacher:
2	190	243	293	358	Good
3	190	243	358	501	afternoon,
4	190	243	501	579	John.
5	190	243	579	657	How's
6	190	243	657	722	your
7	190	243	722	839	practice
8	190	243	839	934	going?
9	243	294	95	176	John:
10	243	294	176	241	It's
11	243	294	241	319	going
12	243	294	319	397	well,
13	243	294	397	475	thank
14	243	294	475	540	you.
15	243	294	540	605	I've
16	243	294	605	670	been
17	243	294	670	774	working
18	243	294	774	813	on
19	243	294	813	865	the
20	243	294	865	956	Mozart
21	243	294	956	1034	piece
22	243	294	1034	1086	you
23	243	294	1086	1155	gave
24	294	341	95	154	me.
25	341	393	95	176	Piano
26	341	393	176	293	Teacher:
27	341	393	293	384	That's
28	341	393	384	462	great
29	341	393	462	501	to
30	341	393	501	579	hear.
31	341	393	579	631	How
32	341	393	631	670	do
33	341	393	670	722	you
34	341	393	722	787	feel
35	341	393	787	865	about
36	341	393	865	982	Mozart's
37	341	393	982	1077	music?
38	393	443	95	176	John:
39	393	443	176	215	To
40	393	443	215	254	be
41	393	443	254	358	honest,
42	393	443	358	384	I
43	393	443	384	449	find
44	393	443	449	488	it
45	393	443	488	514	a
46	393	443	514	566	bit
47	393	443	566	683	shallow.
48	393	443	683	748	It's
49	393	443	748	800	too
50	393	443	800	891	simple
51	393	443	891	943	and
52	393	443	943	1021	lacks
53	393	443	1021	1073	the
54	393	443	1073	1155	depth
55	443	493	95	137	of
56	443	493	137	202	more
57	443	493	202	293	modern
58	443	493	293	440	composers.
59	493	543	95	176	Piano
60	493	543	176	293	Teacher:
61	493	543	293	319	I
62	493	543	319	384	see.
63	493	543	384	462	Well,
64	493	543	462	540	let's
65	493	543	540	618	delve
66	493	543	618	644	a
67	493	543	644	696	bit
68	493	543	696	787	deeper
69	493	543	787	852	into
70	493	543	852	969	Mozart's
71	493	543	969	1060	music.
72	493	543	1060	1116	His
73	543	596	95	241	simplicity
74	543	596	241	280	is
75	543	596	280	358	often
76	543	596	358	384	a
77	543	596	384	475	result
78	543	596	475	514	of
79	543	596	514	566	his
80	543	596	566	674	genius.
