word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	German
1	190	243	189	345	authorities
2	190	243	345	410	have
3	190	243	410	540	conducted
4	190	243	540	618	raids
5	190	243	618	657	on
6	190	243	657	709	the
7	190	243	709	852	apartments
8	190	243	852	891	of
9	190	243	891	956	four
10	190	243	956	1060	Islamic
11	190	243	1060	1168	clerics
12	243	293	95	137	in
13	243	293	137	189	the
14	243	293	189	254	city
15	243	293	254	293	of
16	243	293	293	410	Cologne,
17	243	293	410	527	Germany,
18	243	293	527	566	in
19	243	293	566	709	connection
20	243	293	709	774	with
21	243	293	774	852	their
22	243	293	852	956	alleged
23	243	293	956	1112	involvement
24	243	293	1112	1155	in
25	293	343	95	189	spying
26	293	343	189	228	on
27	293	343	228	371	supporters
28	293	343	371	410	of
29	293	343	410	553	U.S.-based
30	293	343	553	644	cleric
31	293	343	644	774	Fethullah
32	293	343	774	865	Gulen,
33	293	343	865	917	who
34	293	343	917	956	is
35	293	343	956	1060	accused
36	293	343	1060	1099	by
37	293	343	1099	1155	the
38	343	393	95	202	Turkish
39	343	393	202	345	government
40	343	393	345	384	of
41	343	393	384	566	orchestrating
42	343	393	566	592	a
43	343	393	592	670	coup.
44	343	393	670	722	The
45	343	393	722	800	raids
46	343	393	800	865	were
47	343	393	865	969	carried
48	343	393	969	1021	out
49	343	393	1021	1060	on
50	343	393	1060	1168	Monday,
51	393	443	95	150	and
52	393	443	150	202	the
53	393	443	202	306	clerics
54	393	443	306	371	were
55	393	443	371	488	arrested
56	393	443	488	540	and
57	393	443	540	618	taken
58	393	443	618	683	into
59	393	443	683	800	custody.
60	393	443	800	852	The
61	393	443	852	943	German
62	393	443	943	1099	authorities
63	393	443	1099	1168	have
64	443	493	95	150	not
65	443	493	150	202	yet
66	443	493	202	332	confirmed
67	443	493	332	384	the
68	443	493	384	501	identity
69	443	493	501	540	of
70	443	493	540	592	the
71	443	493	592	696	clerics
72	443	493	696	735	or
73	443	493	735	787	the
74	443	493	787	878	nature
75	443	493	878	917	of
76	443	493	917	995	their
77	443	493	995	1103	alleged
78	493	543	95	254	activities,
79	493	543	254	306	but
80	493	543	306	371	they
81	493	543	371	436	have
82	493	543	436	527	stated
83	493	543	527	592	that
84	493	543	592	657	they
85	493	543	657	709	are
86	493	543	709	865	cooperating
87	493	543	865	930	with
88	493	543	930	982	the
89	493	543	982	1090	Turkish
90	543	593	95	254	authorities
91	543	593	254	293	in
92	543	593	293	345	the
93	543	593	345	540	investigation.
94	543	593	540	592	The
95	543	593	592	670	raids
96	543	593	670	735	have
97	543	593	735	839	sparked
98	543	593	839	943	outrage
99	543	593	943	995	and
100	543	593	995	1168	condemnation
101	593	643	95	163	from
102	593	643	163	215	the
103	593	643	215	319	Turkish
104	593	643	319	475	government,
105	593	643	475	553	which
106	593	643	553	605	has
107	593	643	605	709	accused
108	593	643	709	813	Germany
109	593	643	813	852	of
110	593	643	852	982	violating
111	593	643	982	1038	its
112	643	696	95	254	sovereignty
113	643	696	254	306	and
114	643	696	306	462	interfering
115	643	696	462	501	in
116	643	696	501	553	its
117	643	696	553	670	internal
118	643	696	670	791	affairs.
