word_index	y_top	y_bottom	x_left	x_right	word
0	190	268	95	150	For
1	190	268	150	271	example:
2	268	343	95	176	Anna:
3	268	343	176	202	I
4	268	343	202	280	can't
5	268	343	280	384	believe
6	268	343	384	436	you
7	268	343	436	540	support
8	268	343	540	605	that
9	268	343	605	709	policy.
10	268	343	709	774	It's
11	268	343	774	813	so
12	268	343	813	904	unfair
13	268	343	904	956	and
14	268	343	956	1034	cruel
15	268	343	1034	1073	to
16	268	343	1073	1129	the
17	343	393	95	189	people
18	343	393	189	241	who
19	343	393	241	306	need
20	343	393	306	345	it
21	343	393	345	397	the
22	343	393	397	479	most.
23	393	443	95	163	Ben:
24	393	443	163	189	I
25	393	443	189	267	can't
26	393	443	267	371	believe
27	393	443	371	423	you
28	393	443	423	514	oppose
29	393	443	514	566	it.
30	393	443	566	631	It's
31	393	443	631	670	so
32	393	443	670	852	irresponsible
33	393	443	852	904	and
34	393	443	904	1021	wasteful
35	393	443	1021	1060	to
36	393	443	1060	1129	keep
37	443	493	95	215	throwing
38	443	493	215	293	money
39	443	493	293	332	at
40	443	493	332	358	a
41	443	493	358	462	problem
42	443	493	462	527	that
43	443	493	527	579	has
44	443	493	579	618	no
45	443	493	618	752	solution.
46	493	542	95	176	Anna:
47	493	542	176	228	How
48	493	542	228	280	can
49	493	542	280	332	you
50	493	542	332	384	say
51	493	542	384	462	that?
52	493	542	462	501	Do
53	493	542	501	553	you
54	493	542	553	618	have
55	493	542	618	670	any
56	493	542	670	735	idea
57	493	542	735	787	how
58	493	542	787	852	hard
59	493	542	852	891	it
60	493	542	891	930	is
61	493	542	930	969	to
62	493	542	969	1073	survive
63	493	542	1073	1116	on
64	542	593	95	163	$200
65	542	593	163	189	a
66	542	593	189	280	month?
67	542	593	280	319	Do
68	542	593	319	371	you
69	542	593	371	436	have
70	542	593	436	488	any
71	542	593	488	592	empathy
72	542	593	592	644	for
73	542	593	644	696	the
74	542	593	696	787	people
75	542	593	787	839	who
76	542	593	839	891	are
77	542	593	891	1034	struggling
78	542	593	1034	1073	to
79	542	593	1073	1142	feed
80	593	643	95	176	their
81	593	643	176	306	families,
82	593	643	306	358	pay
83	593	643	358	436	their
84	593	643	436	514	rent,
85	593	643	514	553	or
86	593	643	553	644	access
87	593	643	644	735	health
88	593	643	735	817	care?
89	643	693	95	163	Ben:
90	643	693	163	215	How
91	643	693	215	267	can
92	643	693	267	319	you
93	643	693	319	358	be
94	643	693	358	397	so
95	643	693	397	488	naive?
96	643	693	488	527	Do
97	643	693	527	579	you
98	643	693	579	644	have
99	643	693	644	696	any
100	643	693	696	761	idea
101	643	693	761	813	how
102	643	693	813	878	much
103	643	693	878	956	money
104	643	693	956	995	we
105	643	693	995	1047	are
106	643	693	1047	1168	spending
107	693	746	95	137	on
108	693	746	137	202	that
109	693	746	202	310	policy?
