word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	UN
1	190	243	137	254	Mediator
2	190	243	254	358	Matthew
3	190	243	358	449	Nimetz
4	190	243	449	540	Visits
5	190	243	540	631	Athens
6	190	243	631	670	to
7	190	243	670	774	Resolve
8	190	243	774	878	Dispute
9	190	243	878	982	between
10	190	243	982	1073	Greece
11	190	243	1073	1129	and
12	243	316	95	232	Macedonia
13	316	393	95	137	UN
14	316	393	137	254	Mediator
15	316	393	254	358	Matthew
16	316	393	358	449	Nimetz
17	316	393	449	566	recently
18	316	393	566	670	visited
19	316	393	670	761	Athens
20	316	393	761	800	as
21	316	393	800	865	part
22	316	393	865	904	of
23	316	393	904	1008	renewed
24	316	393	1008	1112	efforts
25	316	393	1112	1155	to
26	393	443	95	202	resolve
27	393	443	202	254	the
28	393	443	254	423	longstanding
29	393	443	423	527	dispute
30	393	443	527	631	between
31	393	443	631	722	Greece
32	393	443	722	774	and
33	393	443	774	904	Macedonia
34	393	443	904	969	over
35	393	443	969	1021	the
36	393	443	1021	1073	use
37	393	443	1073	1112	of
38	393	443	1112	1168	the
39	443	493	95	163	name
40	443	493	163	332	"""Macedonia."""
41	443	493	332	384	The
42	443	493	384	488	dispute
43	443	493	488	540	has
44	443	493	540	605	been
45	443	493	605	709	ongoing
46	443	493	709	761	for
47	443	493	761	878	decades,
48	443	493	878	943	with
49	443	493	943	1008	both
50	443	493	1008	1142	countries
51	493	568	95	215	claiming
52	493	568	215	267	the
53	493	568	267	345	right
54	493	568	345	384	to
55	493	568	384	436	use
56	493	568	436	488	the
57	493	568	488	553	name
58	493	568	553	700	Macedonia.
59	568	643	95	189	Nimetz
60	568	643	189	241	met
61	568	643	241	306	with
62	568	643	306	384	Greek
63	568	643	384	462	Prime
64	568	643	462	579	Minister
65	568	643	579	670	Alexis
66	568	643	670	774	Tsipras
67	568	643	774	826	and
68	568	643	826	904	other
69	568	643	904	1051	government
70	643	696	95	228	officials
71	643	696	228	267	to
72	643	696	267	371	discuss
73	643	696	371	423	the
74	643	696	423	501	issue
75	643	696	501	553	and
76	643	696	553	657	explore
77	643	696	657	774	possible
78	643	696	774	921	solutions.
