word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	163	Once
1	190	243	163	228	upon
2	190	243	228	254	a
3	190	243	254	332	time,
4	190	243	332	371	in
5	190	243	371	397	a
6	190	243	397	475	small
7	190	243	475	540	town
8	190	243	540	618	named
9	190	243	618	748	Serenity,
10	190	243	748	826	lived
11	190	243	826	852	a
12	190	243	852	930	young
13	190	243	930	982	boy
14	190	243	982	1060	named
15	190	243	1060	1155	Ethan.
16	243	293	95	176	Ethan
17	243	293	176	228	was
18	243	293	228	267	an
19	243	293	267	384	ordinary
20	243	293	384	436	boy
21	243	293	436	501	with
22	243	293	501	540	an
23	243	293	540	722	extraordinary
24	243	293	722	813	secret
25	243	293	813	839	-
26	243	293	839	878	he
27	243	293	878	930	had
28	243	293	930	956	a
29	243	293	956	1051	hidden
30	293	343	95	254	superpower.
31	293	343	254	293	No
32	293	343	293	345	one
33	293	343	345	410	knew
34	293	343	410	488	about
35	293	343	488	540	it,
36	293	343	540	592	not
37	293	343	592	657	even
38	293	343	657	709	his
39	293	343	709	813	parents
40	293	343	813	852	or
41	293	343	852	904	his
42	293	343	904	969	best
43	293	343	969	1073	friend,
44	293	343	1073	1155	Emma.
45	343	418	95	202	Ethan's
46	343	418	202	345	superpower
47	343	418	345	397	was
48	343	418	397	449	the
49	343	418	449	553	ability
50	343	418	553	592	to
51	343	418	592	748	communicate
52	343	418	748	813	with
53	343	418	813	934	animals.
54	418	493	95	176	Ethan
55	418	493	176	319	discovered
56	418	493	319	371	his
57	418	493	371	514	superpower
58	418	493	514	579	when
59	418	493	579	618	he
60	418	493	618	670	was
61	418	493	670	735	just
62	418	493	735	800	five
63	418	493	800	878	years
64	418	493	878	943	old.
65	418	493	943	982	He
66	418	493	982	1034	was
67	418	493	1034	1142	playing
68	493	543	95	137	in
69	493	543	137	189	his
70	493	543	189	306	backyard
71	493	543	306	371	when
72	493	543	371	410	he
73	493	543	410	488	heard
74	493	543	488	514	a
75	493	543	514	592	faint
76	493	543	592	696	meowing
77	493	543	696	787	sound.
78	493	543	787	917	Following
79	493	543	917	969	the
80	493	543	969	1060	sound,
81	493	543	1060	1103	he
82	543	593	95	176	found
83	543	593	176	202	a
84	543	593	202	267	lost
85	543	593	267	358	kitten
86	543	593	358	449	hiding
87	543	593	449	540	behind
88	543	593	540	566	a
89	543	593	566	644	bush.
90	543	593	644	722	Ethan
91	543	593	722	800	spoke
92	543	593	800	839	to
93	543	593	839	891	the
94	543	593	891	982	kitten
95	543	593	982	1021	in
96	543	593	1021	1047	a
97	543	593	1047	1129	soft,
98	593	646	95	189	gentle
99	593	646	189	280	voice,
100	593	646	280	332	and
101	593	646	332	371	to
102	593	646	371	423	his
103	593	646	423	553	surprise,
104	593	646	553	605	the
105	593	646	605	696	kitten
106	593	646	696	787	meowed
107	593	646	787	869	back.
