word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Amidst
1	190	243	189	241	the
2	190	243	241	332	chorus
3	190	243	332	371	of
4	190	243	371	410	my
5	190	243	410	514	heart's
6	190	243	514	635	despair,
7	243	293	95	124	I
8	243	293	124	189	pine
9	243	293	189	241	for
10	243	293	241	306	love
11	243	293	306	371	that
12	243	293	371	449	seems
13	243	293	449	553	forever
14	243	293	553	605	out
15	243	293	605	644	of
16	243	293	644	739	reach.
17	293	343	95	137	My
18	293	343	137	241	longing
19	293	343	241	332	grows,
20	293	343	332	384	but
21	293	343	384	436	joy
22	293	343	436	475	is
23	293	343	475	579	nowhere
24	293	343	579	674	there,
25	343	393	95	137	As
26	343	393	137	163	I
27	343	393	163	280	languish
28	343	393	280	319	in
29	343	393	319	384	this
30	343	393	384	527	unrequited
31	343	393	527	622	teach.
32	393	443	95	150	Oh,
33	393	443	150	202	how
34	393	443	202	241	my
35	393	443	241	306	soul
36	393	443	306	384	cries
37	393	443	384	436	out
38	393	443	436	488	for
39	393	443	488	579	love's
40	393	443	579	700	embrace,
41	443	491	95	150	Yet
42	443	491	150	176	I
43	443	491	176	215	am
44	443	491	215	267	met
45	443	491	267	332	with
46	443	491	332	449	sorrow's
47	443	491	449	540	bitter
48	443	491	540	635	taste.
49	491	543	95	163	This
50	491	543	163	241	agony
51	491	543	241	280	of
52	491	543	280	345	love
53	491	543	345	540	unreciprocated
54	491	543	540	622	face,
55	543	596	95	189	Leaves
56	543	596	189	228	me
57	543	596	228	345	yearning
58	543	596	345	397	for
59	543	596	397	423	a
60	543	596	423	501	sweet
61	543	596	501	622	refrain.
