word_index	y_top	y_bottom	x_left	x_right	word
0	189	243	95	150	The
1	189	243	150	293	Industrial
2	189	243	293	449	Revolution,
3	189	243	449	527	which
4	189	243	527	592	took
5	189	243	592	670	place
6	189	243	670	735	from
7	189	243	735	787	the
8	189	243	787	852	18th
9	189	243	852	891	to
10	189	243	891	943	the
11	189	243	943	1008	19th
12	189	243	1008	1155	centuries,
13	243	293	95	202	brought
14	243	293	202	280	about
15	243	293	280	436	significant
16	243	293	436	553	economic
17	243	293	553	605	and
18	243	293	605	722	societal
19	243	293	722	839	changes.
20	243	293	839	891	For
21	243	293	891	943	the
22	243	293	943	1090	Industrial
23	293	343	95	241	Revolution
24	293	343	241	280	to
25	293	343	280	371	happen
26	293	343	371	410	in
27	293	343	410	527	reverse,
28	293	343	527	631	several
29	293	343	631	748	economic
30	293	343	748	800	and
31	293	343	800	917	societal
32	293	343	917	1021	changes
33	293	343	1021	1099	would
34	293	343	1099	1168	have
35	343	417	95	137	to
36	343	417	137	228	occur.
37	343	417	228	293	Here
38	343	417	293	345	are
39	343	417	345	410	some
40	343	417	410	449	of
41	343	417	449	501	the
42	343	417	501	553	key
43	343	417	553	657	changes
44	343	417	657	722	that
45	343	417	722	800	would
46	343	417	800	865	need
47	343	417	865	904	to
48	343	417	904	1012	happen:
49	417	493	95	137	1.
50	417	493	137	306	Agricultural
51	417	493	306	462	Revolution:
52	417	493	462	514	The
53	417	493	514	657	Industrial
54	417	493	657	800	Revolution
55	417	493	800	852	was
56	417	493	852	956	largely
57	417	493	956	1047	driven
58	417	493	1047	1086	by
59	417	493	1086	1142	the
60	493	543	95	267	Agricultural
61	493	543	267	423	Revolution,
62	493	543	423	501	which
63	493	543	501	553	led
64	493	543	553	592	to
65	493	543	592	631	an
66	493	543	631	748	increase
67	493	543	748	787	in
68	493	543	787	852	food
69	493	543	852	995	production
70	493	543	995	1047	and
71	493	543	1047	1077	a
72	543	593	95	215	decrease
73	543	593	215	254	in
74	543	593	254	306	the
75	543	593	306	371	cost
76	543	593	371	410	of
77	543	593	410	488	food.
78	543	593	488	540	For
79	543	593	540	592	the
80	543	593	592	735	Industrial
81	543	593	735	878	Revolution
82	543	593	878	917	to
83	543	593	917	1008	happen
84	543	593	1008	1047	in
85	543	593	1047	1168	reverse,
86	593	643	95	176	there
87	593	643	176	254	would
88	593	643	254	319	need
89	593	643	319	358	to
90	593	643	358	397	be
91	593	643	397	423	a
92	593	643	423	527	decline
93	593	643	527	566	in
94	593	643	566	735	agricultural
95	593	643	735	904	productivity
96	593	643	904	956	and
97	593	643	956	995	an
98	593	643	995	1112	increase
99	593	643	1112	1155	in
100	643	693	95	150	the
101	643	693	150	215	cost
102	643	693	215	254	of
103	643	693	254	336	food.
