word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Taking
1	190	243	189	215	a
2	190	243	215	280	cold
3	190	243	280	371	shower
4	190	243	371	423	can
5	190	243	423	462	be
6	190	243	462	488	a
7	190	243	488	631	refreshing
8	190	243	631	683	and
9	190	243	683	852	invigorating
10	190	243	852	1008	experience.
11	190	243	1008	1060	The
12	190	243	1060	1168	initial
13	243	293	95	228	sensation
14	243	293	228	267	is
15	243	293	267	345	often
16	243	293	345	371	a
17	243	293	371	449	shock
18	243	293	449	488	to
19	243	293	488	540	the
20	243	293	540	631	system
21	243	293	631	670	as
22	243	293	670	722	the
23	243	293	722	787	cold
24	243	293	787	865	water
25	243	293	865	930	hits
26	243	293	930	982	the
27	243	293	982	1060	skin,
28	243	293	1060	1168	causing
29	293	343	95	137	an
30	293	343	137	241	instant
31	293	343	241	345	feeling
32	293	343	345	384	of
33	293	343	384	501	coldness
34	293	343	501	553	and
35	293	343	553	670	possibly
36	293	343	670	735	even
37	293	343	735	865	numbness.
38	293	343	865	930	This
39	293	343	930	969	is
40	293	343	969	1021	due
41	293	343	1021	1060	to
42	293	343	1060	1116	the
43	343	393	95	176	rapid
44	343	393	176	332	contraction
45	343	393	332	371	of
46	343	393	371	449	blood
47	343	393	449	553	vessels
48	343	393	553	618	near
49	343	393	618	670	the
50	343	393	670	774	surface
51	343	393	774	813	of
52	343	393	813	865	the
53	343	393	865	930	skin
54	343	393	930	969	in
55	343	393	969	1086	response
56	343	393	1086	1129	to
57	393	466	95	150	the
58	393	466	150	215	cold
59	393	466	215	349	stimulus.
60	466	543	95	137	As
61	466	543	137	189	the
62	466	543	189	267	water
63	466	543	267	397	continues
64	466	543	397	436	to
65	466	543	436	501	flow
66	466	543	501	566	over
67	466	543	566	618	the
68	466	543	618	696	body,
69	466	543	696	748	the
70	466	543	748	878	sensation
71	466	543	878	1008	gradually
72	466	543	1008	1129	subsides
73	543	593	95	150	and
74	543	593	150	189	is
75	543	593	189	306	replaced
76	543	593	306	345	by
77	543	593	345	371	a
78	543	593	371	475	feeling
79	543	593	475	514	of
80	543	593	514	644	alertness
81	543	593	644	696	and
82	543	593	696	813	clarity.
83	543	593	813	878	This
84	543	593	878	917	is
85	543	593	917	1021	because
86	543	593	1021	1086	cold
87	543	593	1086	1168	water
88	593	643	95	241	stimulates
89	593	643	241	293	the
90	593	643	293	397	release
91	593	643	397	436	of
92	593	643	436	631	noradrenaline,
93	593	643	631	657	a
94	593	643	657	761	hormone
95	593	643	761	826	that
96	593	643	826	904	helps
97	593	643	904	943	to
98	593	643	943	1060	increase
99	593	643	1060	1142	focus
100	643	716	95	150	and
101	643	716	150	241	mental
102	643	716	241	388	alertness.
103	716	796	95	150	The
104	716	796	150	280	rationale
105	716	796	280	332	for
106	716	796	332	384	why
107	716	796	384	488	someone
108	716	796	488	566	might
109	716	796	566	631	take
110	716	796	631	657	a
111	716	796	657	722	cold
112	716	796	722	813	shower
113	716	796	813	865	can
114	716	796	865	947	vary.
