word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	Stoicism
1	190	243	215	254	is
2	190	243	254	280	a
3	190	243	280	436	Hellenistic
4	190	243	436	579	philosophy
5	190	243	579	644	that
6	190	243	644	748	focuses
7	190	243	748	787	on
8	190	243	787	878	ethics
9	190	243	878	930	and
10	190	243	930	1021	logic.
11	190	243	1021	1064	It
12	243	293	95	241	emphasizes
13	243	293	241	293	the
14	243	293	293	436	importance
15	243	293	436	475	of
16	243	293	475	657	self-control,
17	243	293	657	826	rationality,
18	243	293	826	878	and
19	243	293	878	930	the
20	243	293	930	1073	acceptance
21	243	293	1073	1116	of
22	293	343	95	176	fate.
23	293	343	176	254	Stoic
24	293	343	254	423	philosophers
25	293	343	423	540	believed
26	293	343	540	605	that
27	293	343	605	644	by
28	293	343	644	800	cultivating
29	293	343	800	878	inner
30	293	343	878	956	peace
31	293	343	956	1008	and
32	293	343	1008	1168	resilience,
33	343	393	95	254	individuals
34	343	393	254	306	can
35	343	393	306	423	navigate
36	343	393	423	475	the
37	343	393	475	618	challenges
38	343	393	618	657	of
39	343	393	657	722	life
40	343	393	722	787	with
41	343	393	787	865	grace
42	343	393	865	917	and
43	343	393	917	1021	wisdom.
44	343	393	1021	1142	Stoicism
45	393	443	95	215	provides
46	393	443	215	241	a
47	393	443	241	371	framework
48	393	443	371	423	for
49	393	443	423	527	ethical
50	393	443	527	735	decision-making
51	393	443	735	787	and
52	393	443	787	930	encourages
53	393	443	930	1086	individuals
54	393	443	1086	1129	to
55	443	493	95	163	live
56	443	493	163	202	in
57	443	493	202	345	accordance
58	443	493	345	410	with
59	443	493	410	501	reason
60	443	493	501	553	and
61	443	493	553	661	virtue.
