word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	254	vast
3	190	243	254	358	expanse
4	190	243	358	397	of
5	190	243	397	449	the
6	190	243	449	657	not-too-distant
7	190	243	657	761	future,
8	190	243	761	865	nestled
9	190	243	865	943	among
10	190	243	943	995	the
11	190	243	995	1073	stars
12	190	243	1073	1129	and
13	243	293	95	189	beyond
14	243	293	189	241	the
15	243	293	241	345	reaches
16	243	293	345	384	of
17	243	293	384	488	Earth's
18	243	293	488	618	dwindling
19	243	293	618	774	atmosphere,
20	243	293	774	839	lies
21	243	293	839	891	the
22	243	293	891	956	city
23	243	293	956	995	of
24	243	293	995	1060	Nova
25	243	293	1060	1138	Gaia.
26	243	293	1138	1168	A
27	293	343	95	228	sprawling
28	293	343	228	371	metropolis
29	293	343	371	436	that
30	293	343	436	566	stretches
31	293	343	566	657	across
32	293	343	657	774	multiple
33	293	343	774	904	celestial
34	293	343	904	1008	bodies,
35	293	343	1008	1047	it
36	293	343	1047	1086	is
37	293	343	1086	1142	the
38	343	393	95	202	epitome
39	343	393	202	241	of
40	343	393	241	319	human
41	343	393	319	462	innovation
42	343	393	462	514	and
43	343	393	514	657	adaptation
44	343	393	657	696	to
45	343	393	696	748	the
46	343	393	748	891	challenges
47	343	393	891	930	of
48	343	393	930	1103	interstellar
49	393	443	95	241	existence.
50	393	443	241	267	A
51	393	443	267	371	shining
52	393	443	371	462	beacon
53	393	443	462	501	of
54	393	443	501	631	progress,
55	393	443	631	696	Nova
56	393	443	696	761	Gaia
57	393	443	761	800	is
58	393	443	800	826	a
59	393	443	826	891	city
60	393	443	891	956	that
61	393	443	956	1047	defies
62	393	443	1047	1099	the
63	393	443	1099	1168	very
64	443	493	95	241	boundaries
65	443	493	241	280	of
66	443	493	280	358	space
67	443	493	358	410	and
68	443	493	410	488	time,
69	443	493	488	514	a
70	443	493	514	644	testament
71	443	493	644	683	to
72	443	493	683	735	the
73	443	493	735	891	indomitable
74	443	493	891	982	spirit
75	443	493	982	1021	of
76	443	493	1021	1077	its
77	493	546	95	215	creators
78	493	546	215	267	and
79	493	546	267	319	the
80	493	546	319	449	limitless
81	493	546	449	579	potential
82	493	546	579	618	of
83	493	546	618	670	the
84	493	546	670	748	human
85	493	546	748	830	mind.
