word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Title:
1	190	243	189	306	Artistic
2	190	243	306	462	Stewardship
3	190	243	462	501	in
4	190	243	501	605	Crisis:
5	190	243	605	657	The
6	190	243	657	709	New
7	190	243	709	774	York
8	190	243	774	839	City
9	190	243	839	956	Ballet’s
10	190	243	956	1060	Interim
11	190	243	1060	1129	Team
12	243	318	95	228	Navigates
13	243	318	228	358	Turbulent
14	243	318	358	440	Times
15	318	393	95	150	The
16	318	393	150	202	New
17	318	393	202	267	York
18	318	393	267	332	City
19	318	393	332	436	Ballet,
20	318	393	436	475	an
21	318	393	475	566	iconic
22	318	393	566	722	institution
23	318	393	722	761	in
24	318	393	761	813	the
25	318	393	813	891	world
26	318	393	891	930	of
27	318	393	930	1021	dance,
28	318	393	1021	1073	has
29	318	393	1073	1155	found
30	393	443	95	189	itself
31	393	443	189	228	in
32	393	443	228	254	a
33	393	443	254	384	whirlwind
34	393	443	384	423	of
35	393	443	423	579	controversy
36	393	443	579	644	amid
37	393	443	644	800	allegations
38	393	443	800	839	of
39	393	443	839	930	sexual
40	393	443	930	1077	harassment
41	443	493	95	202	against
42	443	493	202	254	its
43	443	493	254	371	renowned
44	443	493	371	462	Ballet
45	443	493	462	553	Master
46	443	493	553	592	in
47	443	493	592	683	Chief,
48	443	493	683	761	Peter
49	443	493	761	878	Martins.
50	443	493	878	917	In
51	443	493	917	1034	response
52	443	493	1034	1073	to
53	443	493	1073	1155	these
54	493	543	95	267	allegations,
55	493	543	267	319	the
56	493	543	319	384	NYCB
57	493	543	384	462	Board
58	493	543	462	501	of
59	493	543	501	631	Directors
60	493	543	631	683	has
61	493	543	683	761	taken
62	493	543	761	943	extraordinary
63	493	543	943	1060	measures
64	493	543	1060	1103	to
65	543	593	95	189	ensure
66	543	593	189	241	the
67	543	593	241	371	company's
68	543	593	371	488	artistic
69	543	593	488	618	integrity
70	543	593	618	722	remains
71	543	593	722	813	intact
72	543	593	813	904	during
73	543	593	904	969	this
74	543	593	969	1116	tumultuous
75	593	646	95	206	period.
