word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	254	Competition
1	190	243	254	306	can
2	190	243	306	345	be
3	190	243	345	436	viewed
4	190	243	436	475	as
5	190	243	475	540	both
6	190	243	540	644	healthy
7	190	243	644	696	and
8	190	243	696	839	unhealthy,
9	190	243	839	969	depending
10	190	243	969	1008	on
11	190	243	1008	1060	the
12	190	243	1060	1168	context
13	243	293	95	150	and
14	243	293	150	202	its
15	243	293	202	306	effects
16	243	293	306	345	on
17	243	293	345	501	individuals
18	243	293	501	553	and
19	243	293	553	657	society
20	243	293	657	696	as
21	243	293	696	722	a
22	243	293	722	813	whole.
23	243	293	813	852	On
24	243	293	852	904	one
25	243	293	904	982	hand,
26	243	293	982	1142	competition
27	293	343	95	150	can
28	293	343	150	189	be
29	293	343	189	215	a
30	293	343	215	332	powerful
31	293	343	332	462	motivator
32	293	343	462	527	that
33	293	343	527	618	drives
34	293	343	618	709	people
35	293	343	709	748	to
36	293	343	748	813	work
37	293	343	813	917	harder,
38	293	343	917	956	be
39	293	343	956	1025	more
40	343	393	95	254	innovative,
41	343	393	254	306	and
42	343	393	306	397	strive
43	343	393	397	449	for
44	343	393	449	605	excellence.
45	343	393	605	644	It
46	343	393	644	696	can
47	343	393	696	761	also
48	343	393	761	865	promote
49	343	393	865	982	consumer
50	343	393	982	1090	choice,
51	393	443	95	228	encourage
52	393	443	228	293	free
53	393	443	293	410	markets,
54	393	443	410	462	and
55	393	443	462	553	foster
56	393	443	553	670	economic
57	393	443	670	774	growth.
58	393	443	774	813	In
59	393	443	813	917	sports,
60	393	443	917	1073	competition
61	393	443	1073	1129	can
62	443	518	95	202	improve
63	443	518	202	319	athletic
64	443	518	319	423	skills,
65	443	518	423	501	build
66	443	518	501	644	character,
67	443	518	644	696	and
68	443	518	696	800	promote
69	443	518	800	917	teamwork
70	443	518	917	969	and
71	443	518	969	1168	sportsmanship.
72	518	593	95	137	On
73	518	593	137	189	the
74	518	593	189	267	other
75	518	593	267	345	hand,
76	518	593	345	475	excessive
77	518	593	475	631	competition
78	518	593	631	683	can
79	518	593	683	748	lead
80	518	593	748	787	to
81	518	593	787	904	negative
82	518	593	904	1021	outcomes
83	518	593	1021	1086	such
84	518	593	1086	1129	as
85	593	643	95	202	stress,
86	593	643	202	319	anxiety,
87	593	643	319	371	and
88	593	643	371	527	depression.
89	593	643	527	566	It
90	593	643	566	618	can
91	593	643	618	683	also
92	593	643	683	774	create
93	593	643	774	813	an
94	593	643	813	943	unhealthy
95	593	643	943	1021	focus
96	593	643	1021	1060	on
97	593	643	1060	1168	winning
98	643	696	95	137	at
99	643	696	137	189	all
100	643	696	189	280	costs,
101	643	696	280	384	leading
102	643	696	384	423	to
103	643	696	423	553	unethical
104	643	696	553	670	behavior
105	643	696	670	722	and
106	643	696	722	813	damage
107	643	696	813	852	to
108	643	696	852	969	personal
109	643	696	969	1168	relationships.
