word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Amidst
1	190	243	189	241	the
2	190	243	241	332	starry
3	190	243	332	423	canvas
4	190	243	423	531	bright,
5	243	293	95	150	The
6	243	293	150	228	night
7	243	293	228	306	sky's
8	243	293	306	397	beauty
9	243	293	397	475	fills
10	243	293	475	514	my
11	243	293	514	609	sight,
12	293	343	95	124	A
13	293	343	124	241	tapestry
14	293	343	241	280	of
15	293	343	280	410	twinkling
16	293	343	410	505	light,
17	343	393	95	202	Dancing
18	343	393	202	241	in
19	343	393	241	293	the
20	343	393	293	384	velvet
21	343	393	384	479	night.
22	393	443	95	124	A
23	393	443	124	241	symphony
24	393	443	241	280	of
25	393	443	280	410	celestial
26	393	443	410	505	sound,
27	443	493	95	150	The
28	443	493	150	293	universe's
29	443	493	293	397	secrets
30	443	493	397	531	profound,
31	493	542	95	124	A
32	493	542	124	267	wonderland
33	493	542	267	306	of
34	493	542	306	397	dreams
35	493	542	397	518	unbound,
36	542	596	95	137	In
37	542	596	137	189	the
38	542	596	189	267	night
39	542	596	267	332	sky,
40	542	596	332	371	my
41	542	596	371	449	heart
42	542	596	449	488	is
43	542	596	488	583	found.
