word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	LinkedIn
1	190	243	215	254	is
2	190	243	254	280	a
3	190	243	280	371	social
4	190	243	371	449	media
5	190	243	449	566	platform
6	190	243	566	618	for
7	190	243	618	813	professionals.
8	190	243	813	852	It
9	190	243	852	930	helps
10	190	243	930	1008	users
11	190	243	1008	1116	create,
12	243	293	95	189	share,
13	243	293	189	241	and
14	243	293	241	345	network
15	243	293	345	410	with
16	243	293	410	579	professional
17	243	293	579	748	information.
18	243	293	748	787	It
19	243	293	787	826	is
20	243	293	826	904	owned
21	243	293	904	943	by
22	243	293	943	1073	Microsoft
23	243	293	1073	1129	and
24	293	343	95	150	has
25	293	343	150	215	over
26	293	343	215	267	900
27	293	343	267	371	million
28	293	343	371	449	users
29	293	343	449	596	worldwide.
