word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	228	Stoicism,
1	190	243	228	254	a
2	190	243	254	410	Hellenistic
3	190	243	410	566	philosophy,
4	190	243	566	605	is
5	190	243	605	631	a
6	190	243	631	722	school
7	190	243	722	761	of
8	190	243	761	865	thought
9	190	243	865	930	that
10	190	243	930	1073	emphasizes
11	190	243	1073	1168	ethics
12	243	293	95	150	and
13	243	293	150	241	logic.
14	243	293	241	280	It
15	243	293	280	332	was
16	243	293	332	436	founded
17	243	293	436	475	in
18	243	293	475	566	Athens
19	243	293	566	605	by
20	243	293	605	670	Zeno
21	243	293	670	709	of
22	243	293	709	800	Citium
23	243	293	800	839	in
24	243	293	839	891	the
25	243	293	891	969	early
26	243	293	969	1021	3rd
27	243	293	1021	1129	century
28	293	343	95	150	BC.
29	293	343	150	202	The
30	293	343	202	345	philosophy
31	293	343	345	384	is
32	293	343	384	462	named
33	293	343	462	514	for
34	293	343	514	566	the
35	293	343	566	670	painted
36	293	343	670	761	porch,
37	293	343	761	839	"""stoa"
38	293	343	839	956	"poikile"""
39	293	343	956	995	in
40	293	343	995	1103	ancient
41	343	418	95	189	Greek,
42	343	418	189	228	on
43	343	418	228	306	which
44	343	418	306	371	Zeno
45	343	418	371	479	taught.
46	418	493	95	215	Stoicism
47	418	493	215	319	teaches
48	418	493	319	384	that
49	418	493	384	540	destructive
50	418	493	540	657	emotions
51	418	493	657	748	result
52	418	493	748	813	from
53	418	493	813	904	errors
54	418	493	904	943	in
55	418	493	943	1073	judgment,
56	418	493	1073	1129	and
57	493	543	95	163	that
58	493	543	163	189	a
59	493	543	189	280	person
60	493	543	280	332	can
61	493	543	332	410	learn
62	493	543	410	449	to
63	493	543	449	566	perceive
64	493	543	566	657	things
65	493	543	657	696	as
66	493	543	696	761	they
67	493	543	761	839	truly
68	493	543	839	904	are,
69	493	543	904	1008	without
70	493	543	1008	1064	the
71	543	593	95	241	distorting
72	543	593	241	371	influence
73	543	593	371	410	of
74	543	593	410	540	emotions.
75	543	593	540	605	This
76	543	593	605	644	is
77	543	593	644	761	achieved
78	543	593	761	865	through
79	543	593	865	917	the
80	543	593	917	1034	practice
81	543	593	1034	1073	of
82	543	593	1073	1155	logic
83	593	643	95	150	and
84	593	643	150	258	ethics.
