word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Title:
1	190	243	189	215	A
2	190	243	215	267	New
3	190	243	267	371	Chapter
4	190	243	371	410	in
5	190	243	410	462	the
6	190	243	462	592	Macedonia
7	190	243	592	709	Dispute:
8	190	243	709	748	UN
9	190	243	748	865	Mediator
10	190	243	865	969	Matthew
11	190	243	969	1060	Nimetz
12	190	243	1060	1155	Visits
13	243	316	95	193	Athens
14	316	393	95	202	Athens,
15	316	393	202	293	Greece
16	316	393	293	319	-
17	316	393	319	358	In
18	316	393	358	384	a
19	316	393	384	540	significant
20	316	393	540	605	step
21	316	393	605	709	towards
22	316	393	709	839	resolving
23	316	393	839	891	the
24	316	393	891	1060	longstanding
25	316	393	1060	1168	dispute
26	393	442	95	202	between
27	393	442	202	293	Greece
28	393	442	293	345	and
29	393	442	345	475	Macedonia
30	393	442	475	540	over
31	393	442	540	592	the
32	393	442	592	644	use
33	393	442	644	683	of
34	393	442	683	735	the
35	393	442	735	800	name
36	393	442	800	969	"""Macedonia,"""
37	393	442	969	1008	UN
38	393	442	1008	1129	mediator
39	442	493	95	202	Matthew
40	442	493	202	293	Nimetz
41	442	493	293	410	recently
42	442	493	410	514	visited
43	442	493	514	618	Athens.
44	442	493	618	683	This
45	442	493	683	761	visit
46	442	493	761	839	marks
47	442	493	839	865	a
48	442	493	865	969	renewed
49	442	493	969	1060	effort
50	442	493	1060	1099	to
51	442	493	1099	1168	find
52	493	543	95	124	a
53	493	543	124	241	solution
54	493	543	241	306	that
55	493	543	306	371	both
56	493	543	371	501	countries
57	493	543	501	553	can
58	493	543	553	631	agree
59	493	543	631	709	upon,
60	493	543	709	787	after
61	493	543	787	865	years
62	493	543	865	904	of
63	493	543	904	1008	tension
64	493	543	1008	1064	and
65	543	596	95	284	disagreement.
