word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	202	Answer:
1	190	243	202	267	With
2	190	243	267	345	Earth
3	190	243	345	423	being
4	190	243	423	514	unable
5	190	243	514	553	to
6	190	243	553	657	support
7	190	243	657	735	human
8	190	243	735	813	life,
9	190	243	813	865	the
10	190	243	865	930	next
11	190	243	930	1034	logical
12	190	243	1034	1099	step
13	190	243	1099	1155	for
14	243	293	95	202	mankind
15	243	293	202	241	is
16	243	293	241	280	to
17	243	293	280	397	colonize
18	243	293	397	475	Mars.
19	243	293	475	527	For
20	243	293	527	592	this
21	243	293	592	709	purpose,
22	243	293	709	813	massive
23	243	293	813	917	efforts
24	243	293	917	982	will
25	243	293	982	1047	have
26	243	293	1047	1086	to
27	243	293	1086	1129	be
28	293	343	95	163	made
29	293	343	163	202	in
30	293	343	202	254	the
31	293	343	254	345	fields
32	293	343	345	384	of
33	293	343	384	501	science,
34	293	343	501	657	technology,
35	293	343	657	709	and
36	293	343	709	878	engineering.
37	293	343	878	969	First,
38	293	343	969	995	a
39	293	343	995	1077	space
40	343	392	95	202	mission
41	343	392	202	267	will
42	343	392	267	332	have
43	343	392	332	371	to
44	343	392	371	410	be
45	343	392	410	527	launched
46	343	392	527	566	to
47	343	392	566	644	Mars,
48	343	392	644	683	to
49	343	392	683	813	establish
50	343	392	813	839	a
51	343	392	839	904	base
52	343	392	904	956	and
53	343	392	956	1064	conduct
54	392	443	95	254	preliminary
55	392	443	254	371	studies.
56	392	443	371	423	The
57	392	443	423	488	next
58	392	443	488	553	step
59	392	443	553	631	would
60	392	443	631	670	be
61	392	443	670	709	to
62	392	443	709	800	design
63	392	443	800	852	and
64	392	443	852	930	build
65	392	443	930	956	a
66	392	443	956	1116	sustainable
67	443	493	95	189	living
68	443	493	189	345	environment
69	443	493	345	384	on
70	443	493	384	462	Mars,
71	443	493	462	527	with
72	443	493	527	670	facilities
73	443	493	670	722	for
74	443	493	722	787	food
75	443	493	787	943	production,
76	443	493	943	1021	water
77	443	493	1021	1129	supply,
78	493	568	95	189	energy
79	493	568	189	345	generation,
80	493	568	345	397	and
81	493	568	397	475	waste
82	493	568	475	635	management.
83	568	643	95	228	Moreover,
84	568	643	228	345	advanced
85	568	643	345	527	communication
86	568	643	527	631	systems
87	568	643	631	696	will
88	568	643	696	761	have
89	568	643	761	800	to
90	568	643	800	839	be
91	568	643	839	995	established
92	568	643	995	1034	to
93	568	643	1034	1155	maintain
94	643	692	95	202	contact
95	643	692	202	267	with
96	643	692	267	358	Earth.
97	643	692	358	527	Furthermore,
98	643	692	527	670	astronauts
99	643	692	670	735	will
100	643	692	735	800	need
101	643	692	800	839	to
102	643	692	839	878	be
103	643	692	878	982	trained
104	643	692	982	1021	in
105	643	692	1021	1099	order
106	643	692	1099	1142	to
107	692	743	95	163	cope
108	692	743	163	228	with
109	692	743	228	280	the
110	692	743	280	358	harsh
111	692	743	358	501	conditions
112	692	743	501	540	of
113	692	743	540	618	Mars,
114	692	743	618	748	including
115	692	743	748	852	extreme
116	692	743	852	1034	temperatures,
117	692	743	1034	1090	low
118	743	796	95	189	oxygen
119	743	796	189	293	levels,
120	743	796	293	345	and
121	743	796	345	492	radiation.
