word_index	y_top	y_bottom	x_left	x_right	word
0	189	243	95	228	Character
1	189	243	228	267	1:
2	189	243	267	306	"""I"
3	189	243	306	384	can't
4	189	243	384	488	believe
5	189	243	488	579	you're
6	189	243	579	696	actually
7	189	243	696	839	supporting
8	189	243	839	891	the
9	189	243	891	969	death
10	189	243	969	1086	penalty.
11	189	243	1086	1168	Don't
12	243	293	95	150	you
13	243	293	150	228	think
14	243	293	228	293	it's
15	243	293	293	371	cruel
16	243	293	371	423	and
17	243	293	423	527	unusual
18	243	293	527	700	"punishment?"""
19	293	343	95	228	Character
20	293	343	228	267	2:
21	293	343	267	306	"""I"
22	293	343	306	449	understand
23	293	343	449	527	where
24	293	343	527	618	you're
25	293	343	618	709	coming
26	293	343	709	787	from,
27	293	343	787	839	but
28	293	343	839	865	I
29	293	343	865	969	believe
30	293	343	969	1034	it's
31	293	343	1034	1064	a
32	343	393	95	228	necessary
33	343	393	228	332	measure
34	343	393	332	371	to
35	343	393	371	449	deter
36	343	393	449	553	heinous
37	343	393	553	657	crimes.
38	343	393	657	748	People
39	343	393	748	800	who
40	343	393	800	891	commit
41	343	393	891	995	murder,
42	343	393	995	1073	rape,
43	343	393	1073	1129	and
44	393	442	95	176	other
45	393	442	176	280	heinous
46	393	442	280	371	crimes
47	393	442	371	475	deserve
48	393	442	475	527	the
49	393	442	527	644	ultimate
50	393	442	644	817	"punishment."""
51	442	493	95	228	Character
52	442	493	228	267	1:
53	442	493	267	332	"""But"
54	442	493	332	384	the
55	442	493	384	501	evidence
56	442	493	501	579	shows
57	442	493	579	644	that
58	442	493	644	696	the
59	442	493	696	774	death
60	442	493	774	878	penalty
61	442	493	878	982	doesn't
62	442	493	982	1103	actually
63	493	543	95	176	deter
64	493	543	176	267	crime.
65	493	543	267	332	It's
66	493	543	332	397	also
67	493	543	397	423	a
68	493	543	423	514	system
69	493	543	514	579	that
70	493	543	579	826	disproportionately
71	493	543	826	930	affects
72	493	543	930	1021	people
73	493	543	1021	1060	of
74	493	543	1060	1142	color
75	543	596	95	150	and
76	543	596	150	228	those
77	543	596	228	280	who
78	543	596	280	358	can't
79	543	596	358	449	afford
80	543	596	449	514	good
81	543	596	514	592	legal
82	543	596	592	804	representation.
