word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Having
1	190	243	189	254	both
2	190	243	254	280	a
3	190	243	280	332	pet
4	190	243	332	384	cat
5	190	243	384	436	and
6	190	243	436	462	a
7	190	243	462	514	pet
8	190	243	514	579	bird
9	190	243	579	631	can
10	190	243	631	670	be
11	190	243	670	826	challenging
12	190	243	826	878	for
13	190	243	878	982	several
14	190	243	982	1103	reasons.
15	243	293	95	215	Firstly,
16	243	293	215	280	cats
17	243	293	280	332	and
18	243	293	332	410	birds
19	243	293	410	475	have
20	243	293	475	579	natural
21	243	293	579	709	instincts
22	243	293	709	774	that
23	243	293	774	826	may
24	243	293	826	943	conflict
25	243	293	943	1008	with
26	243	293	1008	1073	each
27	243	293	1073	1168	other.
28	293	343	95	163	Cats
29	293	343	163	215	are
30	293	343	215	319	natural
31	293	343	319	449	predators
32	293	343	449	501	and
33	293	343	501	553	may
34	293	343	553	605	see
35	293	343	605	683	birds
36	293	343	683	722	as
37	293	343	722	800	prey,
38	293	343	800	904	leading
39	293	343	904	943	to
40	293	343	943	1090	aggressive
41	343	393	95	215	behavior
42	343	393	215	267	and
43	343	393	267	397	potential
44	343	393	397	462	harm
45	343	393	462	501	to
46	343	393	501	553	the
47	343	393	553	631	bird.
48	343	393	631	722	Birds,
49	343	393	722	761	on
50	343	393	761	813	the
51	343	393	813	891	other
52	343	393	891	969	hand,
53	343	393	969	1021	may
54	343	393	1021	1073	see
55	343	393	1073	1142	cats
56	393	443	95	137	as
57	393	443	137	163	a
58	393	443	163	254	threat
59	393	443	254	306	and
60	393	443	306	397	become
61	393	443	397	514	stressed
62	393	443	514	553	or
63	393	443	553	696	aggressive
64	393	443	696	735	as
65	393	443	735	813	well.
66	393	443	813	878	This
67	393	443	878	930	can
68	393	443	930	995	lead
69	393	443	995	1034	to
70	393	443	1034	1060	a
71	393	443	1060	1142	tense
72	443	493	95	150	and
73	443	493	150	306	potentially
74	443	493	306	436	dangerous
75	443	493	436	527	living
76	443	493	527	683	environment
77	443	493	683	735	for
78	443	493	735	800	both
79	443	493	800	878	pets.
80	443	493	878	1060	Additionally,
81	443	493	1060	1129	cats
82	493	543	95	150	and
83	493	543	150	228	birds
84	493	543	228	293	have
85	493	543	293	423	different
86	493	543	423	501	needs
87	493	543	501	553	and
88	493	543	553	657	require
89	493	543	657	787	different
90	493	543	787	865	types
91	493	543	865	904	of
92	493	543	904	982	care.
93	493	543	982	1034	For
94	493	543	1034	1155	example,
95	543	593	95	176	birds
96	543	593	176	241	need
97	543	593	241	267	a
98	543	593	267	319	lot
99	543	593	319	358	of
100	543	593	358	488	attention
101	543	593	488	540	and
102	543	593	540	631	social
103	543	593	631	800	interaction,
104	543	593	800	878	which
105	543	593	878	930	may
106	543	593	930	982	not
107	543	593	982	1021	be
108	543	593	1021	1142	possible
109	593	646	95	137	if
110	593	646	137	189	the
111	593	646	189	241	cat
112	593	646	241	280	is
113	593	646	280	410	demanding
114	593	646	410	540	attention
115	593	646	540	605	from
116	593	646	605	657	the
117	593	646	657	752	owner.
