word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	228	Trump
2	190	243	228	423	administration
3	190	243	423	475	has
4	190	243	475	605	announced
5	190	243	605	670	that
6	190	243	670	709	it
7	190	243	709	748	is
8	190	243	748	878	extending
9	190	243	878	930	the
10	190	243	930	1047	deadline
11	190	243	1047	1103	for
12	243	293	95	228	insurance
13	243	293	228	358	companies
14	243	293	358	397	to
15	243	293	397	488	decide
16	243	293	488	527	on
17	243	293	527	670	Affordable
18	243	293	670	735	Care
19	243	293	735	787	Act
20	243	293	787	865	(ACA)
21	243	293	865	956	plans,
22	243	293	956	1025	amid
23	293	343	95	254	uncertainty
24	293	343	254	319	over
25	293	343	319	449	President
26	293	343	449	553	Trump's
27	293	343	553	696	commitment
28	293	343	696	735	to
29	293	343	735	904	cost-sharing
30	293	343	904	1034	reduction
31	293	343	1034	1168	payments.
32	343	393	95	163	This
33	343	393	163	228	move
34	343	393	228	306	comes
35	343	393	306	345	as
36	343	393	345	462	insurers
37	343	393	462	527	face
38	343	393	527	657	potential
39	343	393	657	865	discontinuation
40	343	393	865	904	of
41	343	393	904	1099	reimbursements
42	343	393	1099	1155	for
43	393	467	95	215	required
44	393	467	215	345	discounts
45	393	467	345	384	to
46	393	467	384	527	low-income
47	393	467	527	674	customers.
48	467	543	95	150	The
49	467	543	150	215	ACA,
50	467	543	215	280	also
51	467	543	280	358	known
52	467	543	358	397	as
53	467	543	397	540	Obamacare,
54	467	543	540	592	was
55	467	543	592	683	passed
56	467	543	683	722	in
57	467	543	722	787	2010
58	467	543	787	852	with
59	467	543	852	904	the
60	467	543	904	969	goal
61	467	543	969	1008	of
62	467	543	1008	1142	providing
63	543	593	95	241	affordable
64	543	593	241	384	healthcare
65	543	593	384	423	to
66	543	593	423	540	millions
67	543	593	540	579	of
68	543	593	579	709	Americans
69	543	593	709	761	who
70	543	593	761	826	were
71	543	593	826	969	previously
72	543	593	969	1099	uninsured
73	543	593	1099	1142	or
74	593	643	95	280	underinsured.
75	593	643	280	332	One
76	593	643	332	371	of
77	593	643	371	423	the
78	593	643	423	475	key
79	593	643	475	618	provisions
80	593	643	618	657	of
81	593	643	657	709	the
82	593	643	709	761	ACA
83	593	643	761	800	is
84	593	643	800	852	the
85	593	643	852	1008	requirement
86	593	643	1008	1077	that
87	643	696	95	228	insurance
88	643	696	228	358	companies
89	643	696	358	462	provide
90	643	696	462	592	discounts
91	643	696	592	631	to
92	643	696	631	774	low-income
93	643	696	774	921	customers.
