word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	254	vast
3	190	243	254	358	expanse
4	190	243	358	397	of
5	190	243	397	449	the
6	190	243	449	527	night
7	190	243	527	596	sky,
8	243	293	95	176	Stars
9	243	293	176	280	twinkle
10	243	293	280	345	like
11	243	293	345	462	diamonds
12	243	293	462	501	on
13	243	293	501	583	high,
14	293	342	95	124	A
15	293	342	124	254	celestial
16	293	342	254	358	ballet,
17	293	342	358	384	a
18	293	342	384	475	cosmic
19	293	342	475	570	dance,
20	342	393	95	124	A
21	342	393	124	241	symphony
22	342	393	241	280	of
23	342	393	280	371	light,
24	342	393	371	397	a
25	342	393	397	488	silent
26	342	393	488	596	trance.
27	393	443	95	150	The
28	393	443	150	228	moon,
29	393	443	228	254	a
30	393	443	254	345	silver
31	393	443	345	475	crescent,
32	393	443	475	501	a
33	393	443	501	605	glowing
34	393	443	605	674	orb,
35	443	493	95	254	Illuminates
36	443	493	254	306	the
37	443	493	306	436	darkness,
38	443	493	436	462	a
39	443	493	462	553	beacon
40	443	493	553	592	to
41	443	493	592	713	explore,
42	493	543	95	124	A
43	493	543	124	215	canvas
44	493	543	215	254	of
45	493	543	254	358	wonder,
46	493	543	358	384	a
47	493	543	384	540	masterpiece
48	493	543	540	579	of
49	493	543	579	631	the
50	493	543	631	765	universe,
51	543	596	95	150	The
52	543	596	150	228	night
53	543	596	228	293	sky,
54	543	596	293	319	a
55	543	596	319	410	beauty
56	543	596	410	449	to
57	543	596	449	570	immerse.
