word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Rowing
1	190	243	189	228	is
2	190	243	228	254	a
3	190	243	254	397	low-impact
4	190	243	397	488	sport,
5	190	243	488	540	but
6	190	243	540	579	it
7	190	243	579	631	can
8	190	243	631	709	cause
9	190	243	709	839	injuries.
10	190	243	839	891	The
11	190	243	891	956	most
12	190	243	956	1047	common
13	190	243	1047	1168	injuries
14	243	293	95	150	are
15	243	293	150	189	to
16	243	293	189	241	the
17	243	293	241	332	knees,
18	243	293	332	410	back,
19	243	293	410	462	and
20	243	293	462	553	hands.
21	243	293	553	631	These
22	243	293	631	748	injuries
23	243	293	748	800	can
24	243	293	800	891	happen
25	243	293	891	930	if
26	243	293	930	982	you
27	243	293	982	1034	row
28	243	293	1034	1099	with
29	243	293	1099	1168	poor
30	293	343	95	228	technique
31	293	343	228	267	or
32	293	343	267	306	if
33	293	343	306	358	you
34	293	343	358	423	hold
35	293	343	423	475	the
36	293	343	475	540	oars
37	293	343	540	592	too
38	293	343	592	709	tightly.
39	293	343	709	826	Blisters
40	293	343	826	878	are
41	293	343	878	969	common
42	293	343	969	1021	and
43	293	343	1021	1073	can
44	293	343	1073	1116	be
45	343	393	95	189	caused
46	343	393	189	228	by
47	343	393	228	371	feathering
48	343	393	371	423	the
49	343	393	423	514	blade.
50	343	393	514	618	Another
51	343	393	618	709	common
52	343	393	709	800	injury
53	343	393	800	839	is
54	343	393	839	943	getting
55	343	393	943	1034	"""track"
56	343	393	1034	1142	"bites"","
57	393	446	95	176	which
58	393	446	176	228	are
59	393	446	228	293	thin
60	393	446	293	358	cuts
61	393	446	358	397	on
62	393	446	397	449	the
63	393	446	449	514	legs
64	393	446	514	579	from
65	393	446	579	683	contact
66	393	446	683	748	with
67	393	446	748	800	the
68	393	446	800	865	seat
69	393	446	865	973	tracks.
