word_index	y_top	y_bottom	x_left	x_right	word
0	190	242	95	137	To
1	190	242	137	228	realms
2	190	242	228	345	unknown,
3	190	242	345	397	the
4	190	242	397	462	soul
5	190	242	462	583	ascends,
6	242	293	95	176	Where
7	242	293	176	293	darkness
8	242	293	293	384	reigns
9	242	293	384	436	and
10	242	293	436	540	shadows
11	242	293	540	622	bend.
12	293	343	95	150	The
13	293	343	150	241	heart,
14	293	343	241	332	aflame
15	293	343	332	397	with
16	293	343	397	514	passions
17	293	343	514	622	fierce,
18	343	416	95	176	Seeks
19	343	416	176	267	solace
20	343	416	267	306	in
21	343	416	306	410	eternal
22	343	416	410	505	verse.
23	416	493	95	137	In
24	416	493	137	241	visions
25	416	493	241	345	bright,
26	416	493	345	397	the
27	416	493	397	488	spirit
28	416	493	488	583	soars,
29	493	543	95	189	Beyond
30	493	543	189	241	the
31	493	543	241	306	veil
32	493	543	306	345	of
33	493	543	345	436	mortal
34	493	543	436	531	fears.
35	543	593	95	150	And
36	543	593	150	241	though
37	543	593	241	306	this
38	543	593	306	384	world
39	543	593	384	423	be
40	543	593	423	540	fleeting
41	543	593	540	635	dream,
42	593	645	95	189	Within
43	593	645	189	241	the
44	593	645	241	319	mind,
45	593	645	319	423	eternal
46	593	645	423	505	beam.
