word_index	y_top	y_bottom	x_left	x_right	word
0	190	241	95	189	Alfred
1	190	241	189	306	Bernhard
2	190	241	306	384	Nobel
3	190	241	384	436	was
4	190	241	436	462	a
5	190	241	462	566	Swedish
6	190	241	566	670	chemist
7	190	241	670	722	and
8	190	241	722	839	inventor
9	190	241	839	891	who
10	190	241	891	930	is
11	190	241	930	995	most
12	190	241	995	1086	famous
13	190	241	1086	1142	for
14	241	293	95	150	his
15	241	293	150	280	invention
16	241	293	280	319	of
17	241	293	319	449	dynamite.
18	241	293	449	488	In
19	241	293	488	566	1896,
20	241	293	566	644	Nobel
21	241	293	644	800	established
22	241	293	800	852	the
23	241	293	852	930	Nobel
24	241	293	930	1021	Prize,
25	241	293	1021	1099	which
26	241	293	1099	1142	is
27	293	343	95	202	awarded
28	293	343	202	319	annually
29	293	343	319	358	to
30	293	343	358	514	individuals
31	293	343	514	566	and
32	293	343	566	748	organizations
33	293	343	748	800	who
34	293	343	800	865	make
35	293	343	865	1025	outstanding
36	343	391	95	280	contributions
37	343	391	280	332	and
38	343	391	332	501	advancements
39	343	391	501	540	in
40	343	391	540	644	various
41	343	391	644	748	fields.
42	343	391	748	800	The
43	343	391	800	878	Nobel
44	343	391	878	956	Prize
45	343	391	956	1008	has
46	343	391	1008	1099	become
47	343	391	1099	1155	one
48	391	443	95	137	of
49	391	443	137	189	the
50	391	443	189	254	most
51	391	443	254	410	prestigious
52	391	443	410	501	awards
53	391	443	501	540	in
54	391	443	540	592	the
55	391	443	592	683	world,
56	391	443	683	735	and
57	391	443	735	774	it
58	391	443	774	904	continues
59	391	443	904	943	to
60	391	443	943	1047	inspire
61	391	443	1047	1142	people
62	443	496	95	137	to
63	443	496	137	228	strive
64	443	496	228	280	for
65	443	496	280	423	excellence
66	443	496	423	462	in
67	443	496	462	540	their
68	443	496	540	683	respective
69	443	496	683	791	fields.
