word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	137	In
1	190	243	137	189	the
2	190	243	189	319	aftermath
3	190	243	319	358	of
4	190	243	358	384	a
5	190	243	384	488	nuclear
6	190	243	488	553	war,
7	190	243	553	605	the
8	190	243	605	683	world
9	190	243	683	761	would
10	190	243	761	800	be
11	190	243	800	956	drastically
12	190	243	956	1086	different
13	190	243	1086	1155	from
14	243	293	95	163	what
15	243	293	163	202	we
16	243	293	202	267	know
17	243	293	267	358	today.
18	243	293	358	410	The
19	243	293	410	475	last
20	243	293	475	605	remaining
21	243	293	605	696	cities
22	243	293	696	774	would
23	243	293	774	865	likely
24	243	293	865	986	resemble
25	293	367	95	319	post-apocalyptic
26	293	367	319	475	wastelands,
27	293	367	475	540	with
28	293	367	540	657	remnants
29	293	367	657	696	of
30	293	367	696	865	civilization
31	293	367	865	1008	struggling
32	293	367	1008	1047	to
33	293	367	1047	1168	survive.
34	367	443	95	137	1.
35	367	443	137	254	Physical
36	367	443	254	410	Appearance:
37	367	443	410	462	The
38	367	443	462	553	cities
39	367	443	553	631	would
40	367	443	631	670	be
41	367	443	670	774	heavily
42	367	443	774	891	damaged,
43	367	443	891	956	with
44	367	443	956	1090	buildings
45	443	493	95	189	either
46	443	493	189	332	completely
47	443	493	332	462	destroyed
48	443	493	462	501	or
49	443	493	501	618	severely
50	443	493	618	735	damaged.
51	443	493	735	813	Those
52	443	493	813	878	that
53	443	493	878	943	have
54	443	493	943	995	not
55	443	493	995	1064	been
56	493	543	95	215	directly
57	493	543	215	267	hit
58	493	543	267	306	by
59	493	543	306	410	nuclear
60	493	543	410	527	missiles
61	493	543	527	605	might
62	493	543	605	670	have
63	493	543	670	735	been
64	493	543	735	839	damaged
65	493	543	839	878	by
66	493	543	878	930	the
67	493	543	930	1008	blast
68	493	543	1008	1103	waves,
69	543	593	95	189	fires,
70	543	593	189	228	or
71	543	593	228	384	radioactive
72	543	593	384	501	fallout.
73	543	593	501	553	The
74	543	593	553	683	landscape
75	543	593	683	761	would
76	543	593	761	800	be
77	543	593	800	904	scarred
78	543	593	904	969	with
79	543	593	969	1090	craters,
80	593	643	95	202	rubble,
81	593	643	202	254	and
82	593	643	254	358	twisted
83	593	643	358	449	metal,
84	593	643	449	501	and
85	593	643	501	553	the
86	593	643	553	618	once
87	593	643	618	683	lush
88	593	643	683	735	and
89	593	643	735	813	green
90	593	643	813	891	areas
91	593	643	891	969	would
92	593	643	969	1021	now
93	593	643	1021	1060	be
94	593	643	1060	1155	barren
95	643	693	95	150	and
96	643	693	150	284	lifeless.
