word_index	y_top	y_bottom	x_left	x_right	word
0	190	241	95	189	Alfred
1	190	241	189	267	Nobel
2	190	241	267	319	was
3	190	241	319	345	a
4	190	241	345	449	Swedish
5	190	241	449	553	chemist
6	190	241	553	605	and
7	190	241	605	722	inventor
8	190	241	722	774	who
9	190	241	774	813	is
10	190	241	813	878	best
11	190	241	878	956	known
12	190	241	956	1008	for
13	190	241	1008	1064	his
14	241	293	95	228	invention
15	241	293	228	267	of
16	241	293	267	397	dynamite.
17	241	293	397	449	His
18	241	293	449	579	invention
19	241	293	579	774	revolutionized
20	241	293	774	826	the
21	241	293	826	904	field
22	241	293	904	943	of
23	241	293	943	1051	mining,
24	293	342	95	280	construction,
25	293	342	280	332	and
26	293	342	332	449	warfare.
27	293	342	449	488	In
28	293	342	488	605	addition
29	293	342	605	644	to
30	293	342	644	696	his
31	293	342	696	865	achievements
32	293	342	865	904	in
33	293	342	904	1008	science
34	293	342	1008	1064	and
35	342	392	95	228	industry,
36	342	392	228	306	Nobel
37	342	392	306	358	was
38	342	392	358	423	also
39	342	392	423	449	a
40	342	392	449	644	philanthropist
41	342	392	644	696	and
42	342	392	696	800	awarded
43	342	392	800	852	the
44	342	392	852	930	Nobel
45	342	392	930	1008	Peace
46	342	392	1008	1086	Prize
47	342	392	1086	1129	in
48	392	443	95	176	1895.
49	392	443	176	228	His
50	392	443	228	410	contributions
51	392	443	410	449	to
52	392	443	449	553	society
53	392	443	553	670	continue
54	392	443	670	709	to
55	392	443	709	748	be
56	392	443	748	891	celebrated
57	392	443	891	943	and
58	392	443	943	1086	recognized
59	392	443	1086	1129	to
60	443	496	95	163	this
61	443	496	163	232	day.
