word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	215	Memories
1	190	243	215	254	of
2	190	243	254	401	yesterday,
3	243	293	95	124	A
4	243	293	124	189	time
5	243	293	189	228	of
6	243	293	228	280	joy
7	243	293	280	332	and
8	243	293	332	414	pain,
9	293	343	95	137	Of
10	293	343	137	254	laughter
11	293	343	254	306	and
12	293	343	306	401	tears,
13	343	393	95	137	Of
14	343	393	137	202	love
15	343	393	202	254	and
16	343	393	254	388	betrayal.
17	393	443	95	124	A
18	393	443	124	189	time
19	393	443	189	254	that
20	393	443	254	319	will
21	393	443	319	397	never
22	393	443	397	462	come
23	393	443	462	557	again,
24	443	493	95	124	A
25	443	493	124	189	time
26	443	493	189	254	that
27	443	493	254	319	will
28	443	493	319	423	forever
29	443	493	423	505	stay,
30	493	542	95	137	In
31	493	542	137	189	the
32	493	542	189	267	heart
33	493	542	267	319	and
34	493	542	319	401	soul,
35	542	596	95	137	Of
36	542	596	137	284	yesterday.
