word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	150	The
1	190	243	150	215	last
2	190	243	215	345	remaining
3	190	243	345	436	cities
4	190	243	436	514	would
5	190	243	514	553	be
6	190	243	553	696	devastated
7	190	243	696	748	and
8	190	243	748	891	abandoned,
9	190	243	891	956	with
10	190	243	956	1051	little
11	243	293	95	293	infrastructure
12	243	293	293	345	and
13	243	293	345	488	resources.
14	243	293	488	618	Buildings
15	243	293	618	696	would
16	243	293	696	735	be
17	243	293	735	774	in
18	243	293	774	865	ruins,
19	243	293	865	917	and
20	243	293	917	969	the
21	243	293	969	1021	air
22	243	293	1021	1099	would
23	243	293	1099	1142	be
24	293	343	95	189	filled
25	293	343	189	254	with
26	293	343	254	410	radioactive
27	293	343	410	553	particles.
28	293	343	553	631	Basic
29	293	343	631	761	amenities
30	293	343	761	826	such
31	293	343	826	865	as
32	293	343	865	930	food
33	293	343	930	982	and
34	293	343	982	1060	water
35	293	343	1060	1142	would
36	343	392	95	137	be
37	343	392	137	241	scarce,
38	343	392	241	293	and
39	343	392	293	345	the
40	343	392	345	501	environment
41	343	392	501	579	would
42	343	392	579	618	be
43	343	392	618	709	unsafe
44	343	392	709	761	for
45	343	392	761	839	human
46	343	392	839	995	habitation.
47	343	392	995	1086	Cities
48	343	392	1086	1168	could
49	392	443	95	254	potentially
50	392	443	254	358	operate
51	392	443	358	397	as
52	392	443	397	488	small,
53	392	443	488	696	self-sufficient
54	392	443	696	865	communities,
55	392	443	865	930	with
56	392	443	930	1021	strict
57	392	443	1021	1142	security
58	443	493	95	215	measures
59	443	493	215	254	in
60	443	493	254	332	place
61	443	493	332	371	to
62	443	493	371	475	protect
63	443	493	475	579	against
64	443	493	579	683	hostile
65	443	493	683	787	forces.
66	443	493	787	839	The
67	443	493	839	917	focus
68	443	493	917	995	would
69	443	493	995	1034	be
70	443	493	1034	1077	on
71	493	546	95	215	survival
72	493	546	215	267	and
73	493	546	267	423	maintaining
74	493	546	423	449	a
75	493	546	449	527	sense
76	493	546	527	566	of
77	493	546	566	644	order
78	493	546	644	696	and
79	493	546	696	787	safety
80	493	546	787	826	in
81	493	546	826	852	a
82	493	546	852	956	chaotic
83	493	546	956	1051	world.
