word_index	y_top	y_bottom	x_left	x_right	word
0	190	243	95	189	Rowing
1	190	243	189	228	is
2	190	243	228	254	a
3	190	243	254	397	low-impact
4	190	243	397	475	sport
5	190	243	475	540	with
6	190	243	540	566	a
7	190	243	566	618	low
8	190	243	618	683	risk
9	190	243	683	722	of
10	190	243	722	800	twist
11	190	243	800	852	and
12	190	243	852	943	sprain
13	190	243	943	1073	injuries,
14	190	243	1073	1125	but
15	190	243	1125	1168	it
16	243	293	95	150	can
17	243	293	150	228	cause
18	243	293	228	319	strain
19	243	293	319	358	on
20	243	293	358	410	the
21	243	293	410	475	knee
22	243	293	475	579	joints,
23	243	293	579	670	spine,
24	243	293	670	722	and
25	243	293	722	826	forearm
26	243	293	826	943	tendons,
27	243	293	943	1047	leading
28	243	293	1047	1090	to
29	293	343	95	280	inflammation.
30	293	343	280	345	Poor
31	293	343	345	488	technique,
32	293	343	488	553	such
33	293	343	553	592	as
34	293	343	592	618	a
35	293	343	618	709	curved
36	293	343	709	787	back,
37	293	343	787	839	can
38	293	343	839	930	result
39	293	343	930	969	in
40	293	343	969	1034	back
41	293	343	1034	1112	pains
42	293	343	1112	1168	and
43	343	393	95	176	wrist
44	343	393	176	306	injuries.
45	343	393	306	423	Blisters
46	343	393	423	475	are
47	343	393	475	579	common,
48	343	393	579	722	especially
49	343	393	722	761	in
50	343	393	761	813	the
51	343	393	813	956	beginning,
52	343	393	956	1008	due
53	343	393	1008	1047	to
54	343	393	1047	1168	pressure
55	393	443	95	137	on
56	393	443	137	189	the
57	393	443	189	280	hands,
58	393	443	280	332	but
59	393	443	332	397	they
60	393	443	397	449	can
61	393	443	449	488	be
62	393	443	488	618	prevented
63	393	443	618	657	by
64	393	443	657	748	proper
65	393	443	748	878	technique
66	393	443	878	930	and
67	393	443	930	1073	feathering
68	393	443	1073	1129	the
69	443	493	95	189	blade.
70	443	493	189	267	Track
71	443	493	267	358	bites,
72	443	493	358	423	thin
73	443	493	423	488	cuts
74	443	493	488	527	on
75	443	493	527	579	the
76	443	493	579	644	calf
77	443	493	644	683	or
78	443	493	683	774	thigh,
79	443	493	774	826	can
80	443	493	826	904	occur
81	443	493	904	969	from
82	443	493	969	1073	contact
83	443	493	1073	1142	with
84	493	543	95	150	the
85	493	543	150	215	seat
86	493	543	215	323	tracks.
